time/fps,time/total_timesteps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/loss,train/value_loss,train/policy_gradient_loss
30,1507328,146.35,736,0.62483185,49378,0.6507850587368011,7350,-0.4805252578109503,0.2,0.0003,0.572314453125,1.4010344,-0.11174987256526947,0.0024985393276438115,-0.08322975781629793
30,1509376,145.75,737,0.6464419000000001,49445,0.7041834592819214,7360,-0.5052584477700293,0.2,0.0003,0.585595703125,1.6205263,-0.12493260949850082,0.0025833275121840416,-0.0908115815371275
30,1511424,139.78,738,0.6498985500000001,49513,0.7205384969711304,7370,-0.4322027614340186,0.2,0.0003,0.5314453125,2.1064248,-0.1361341029405594,0.0026912006760539953,-0.08101970417774282
30,1513472,137.22,739,0.6613205800000002,49578,0.7549960017204285,7380,-0.4072904228232801,0.2,0.0003,0.51845703125,1.2892604,-0.09424162656068802,0.002296803184435703,-0.08017296077450738
30,1515520,130.37,740,0.6698211,49650,0.6950474083423615,7390,-0.38428866961039604,0.2,0.0003,0.527587890625,1.8413963,-0.1161997988820076,0.003021606429683743,-0.08121160650334787
30,1517568,128.76,741,0.66489886,49720,0.6115009784698486,7400,-0.3608869590330869,0.2,0.0003,0.532958984375,1.6062744,-0.116705983877182,0.0029344621703785378,-0.08560416404216084
30,1519616,128.92,742,0.6693033700000001,49794,0.5918388366699219,7410,-0.4141960243694484,0.2,0.0003,0.5408203125,1.6263503,-0.09922660887241364,0.0031646426305087516,-0.08052303174335976
30,1521664,127.67,743,0.65872507,49858,0.6414462029933929,7420,-0.3899018136318773,0.2,0.0003,0.5265625,1.7206645,-0.07745642215013504,0.002768582302087452,-0.08084505383740179
30,1523712,132.7,744,0.66886689,49926,0.7477717399597168,7430,-0.4672330812551081,0.2,0.0003,0.5673828125,2.6036944,-0.10423554480075836,0.002141976962775516,-0.08658455408876761
30,1525760,137.67,745,0.6656906200000001,49988,0.7746676206588745,7440,-0.4452040277887136,0.2,0.0003,0.544482421875,1.8277323,-0.11354246735572815,0.0024589569909949207,-0.08650552735780366
30,1527808,139.06,746,0.6557291799999999,50055,0.7679447531700134,7450,-0.5111743054352701,0.2,0.0003,0.584130859375,1.7417173,-0.08312323689460754,0.0023261235723111896,-0.08595133003836963
30,1529856,143.12,747,0.6464398200000001,50124,0.6261782348155975,7460,-0.39034820762462913,0.2,0.0003,0.54833984375,1.8447278,-0.11534351110458374,0.0029300675516424233,-0.07903355113230645
30,1531904,151.02,748,0.65395674,50199,0.6858855187892914,7470,-0.46189115205779674,0.2,0.0003,0.550341796875,1.3738697,-0.0831577479839325,0.002588111967997975,-0.0802850583277177
30,1533952,158.98,749,0.66179389,50264,0.7510613650083542,7480,-0.5276523461565376,0.2,0.0003,0.58154296875,1.4311752,-0.10964895039796829,0.0020463811395529776,-0.08814565091161057
30,1536000,167.08,750,0.6780551199999998,50327,0.84506656229496,7490,-0.5560972993262112,0.2,0.0003,0.5673828125,1.2469616,-0.09111811220645905,0.0017255434015169158,-0.0798864043521462
30,1538048,164.31,751,0.65880971,50394,0.7720077037811279,7500,-0.5746823816560209,0.2,0.0003,0.597216796875,1.2760185,-0.10090028494596481,0.0023864075174060417,-0.0836014803906437
30,1540096,165.24,752,0.6441384400000001,50462,0.7126723527908325,7510,-0.4451348500326276,0.2,0.0003,0.544775390625,1.5434835,-0.1121201366186142,0.0028216265640367056,-0.07997441574116237
30,1542144,170.98,753,0.64825081,50540,0.6666480898857117,7520,-0.5146049490198493,0.2,0.0003,0.583544921875,1.715689,-0.11241907626390457,0.00272584756858123,-0.08195944623439573
30,1544192,172.9,754,0.65838265,50612,0.7601292580366135,7530,-0.6313392506912351,0.2,0.0003,0.623095703125,1.6428456,-0.11003178358078003,0.0018290266176336444,-0.08121367167914287
30,1546240,174.42,755,0.6569123600000001,50677,0.7675268650054932,7540,-0.4971379521302879,0.2,0.0003,0.57783203125,1.8444321,-0.10956428945064545,0.002051468856734573,-0.08798017539666034
30,1548288,171.41,756,0.6590272,50742,0.7657895535230637,7550,-0.5024529794231057,0.2,0.0003,0.547900390625,1.3457719,-0.08739662915468216,0.0024079540778984667,-0.07829971722094342
30,1550336,166.23,757,0.64303541,50805,0.747969388961792,7560,-0.5081169388256968,0.2,0.0003,0.557763671875,1.5760396,-0.09243602305650711,0.0026971100851369556,-0.08394861263222993
30,1552384,166.5,758,0.6464004600000002,50881,0.7450185418128967,7570,-0.5329299832694232,0.2,0.0003,0.5578125,1.4509679,-0.1143895611166954,0.002281594513442542,-0.08072391906171106
30,1554432,166.93,759,0.64989534,50947,0.6738723814487457,7580,-0.4874741639010608,0.2,0.0003,0.590185546875,1.6922499,-0.09516193717718124,0.002273892917582998,-0.0866836433444405
30,1556480,164.01,760,0.6615463799999999,51016,0.7511745095252991,7590,-0.4871862719766796,0.2,0.0003,0.546337890625,1.3630219,-0.0880613699555397,0.0021524158521060597,-0.07882360910298303
30,1558528,156.29,761,0.6633562399999999,51085,0.5999301970005035,7600,-0.4198877674061805,0.2,0.0003,0.535400390625,1.5328639,-0.10479282587766647,0.003336228864645818,-0.07818594770506024
30,1560576,156.72,762,0.6638710499999999,51154,0.7271202206611633,7610,-0.45131353260949253,0.2,0.0003,0.552978515625,1.5639632,-0.08824553340673447,0.0026242854306474327,-0.08542163756792434
30,1562624,165.31,763,0.6729677000000003,51223,0.6829762756824493,7620,-0.5233186727389694,0.2,0.0003,0.58662109375,1.4973104,-0.11715352535247803,0.002564695375986048,-0.09320620006765239
30,1564672,166.48,764,0.6897765499999999,51292,0.8143697828054428,7630,-0.7046245686709881,0.2,0.0003,0.60224609375,1.7696313,-0.11380647867918015,0.00177043139901798,-0.0853529498737771
30,1566720,166.49,765,0.70276192,51358,0.7024263441562653,7640,-0.48821688406169417,0.2,0.0003,0.55703125,1.7054074,-0.0889245793223381,0.0028223863930179503,-0.0883164334925823
30,1568768,159.63,766,0.6871546599999999,51419,0.7886552214622498,7650,-0.4709141006693244,0.2,0.0003,0.526611328125,1.4518902,-0.08324974030256271,0.0023081328350599505,-0.07969978371111211
30,1570816,163.2,767,0.6994748300000001,51492,0.604716420173645,7660,-0.4657078109681606,0.2,0.0003,0.545458984375,1.421737,-0.1041831448674202,0.003297514507357846,-0.08206925049307756
30,1572864,161.91,768,0.6812583200000002,51556,0.7276847958564758,7670,-0.5358898885548115,0.2,0.0003,0.57177734375,1.4597638,-0.10385286808013916,0.002178609440852597,-0.0880465970520163
30,1574912,169.36,769,0.6773100200000002,51624,0.6807953715324402,7680,-0.513325531873852,0.2,0.0003,0.5701171875,1.4242806,-0.10310636460781097,0.0025175753737130433,-0.08692872751853428
30,1576960,166.65,770,0.67223222,51687,0.6370292007923126,7690,-0.4830661753192544,0.2,0.0003,0.556591796875,1.1463946,-0.11491438746452332,0.001961989233313943,-0.07311102793028113
30,1579008,156.55,771,0.6526805,51761,0.6704894006252289,7700,-0.4864061173051596,0.2,0.0003,0.55791015625,1.5616038,-0.09536343812942505,0.002478235608941759,-0.08505464258196298
30,1581056,148.3,772,0.62947345,51823,0.6203277409076691,7710,-0.3644004456233233,0.2,0.0003,0.512060546875,1.7560918,-0.09741803258657455,0.003534905092601548,-0.0824663499603048
30,1583104,150.58,773,0.62257924,51889,0.6062802076339722,7720,-0.3882881031837314,0.2,0.0003,0.525,1.5756559,-0.09966665506362915,0.0032186934578930957,-0.08528153453080449
30,1585152,149.23,774,0.6383268699999999,51961,0.7469257414340973,7730,-0.5160808760672808,0.2,0.0003,0.559814453125,1.3123853,-0.10997187346220016,0.002016035417545936,-0.08549809647956863
30,1587200,156.46,775,0.6671876700000001,52032,0.7842613160610199,7740,-0.3781360907480121,0.2,0.0003,0.502587890625,1.454175,-0.06496383994817734,0.002016572650609305,-0.08433733556885273
30,1589248,156.52,776,0.6893722699999998,52101,0.7829637378454208,7750,-0.33477803291752933,0.2,0.0003,0.486767578125,1.5336163,-0.10384887456893921,0.0018820585351932094,-0.08134252254967578
30,1591296,142.53,777,0.6726282600000002,52168,0.7455754578113556,7760,-0.36429208554327486,0.2,0.0003,0.483837890625,1.384242,-0.09176886081695557,0.002561842893555877,-0.07564347771694883
30,1593344,148.45,778,0.6934487000000001,52231,0.6997427344322205,7770,-0.3014998474158347,0.2,0.0003,0.443017578125,1.7539889,-0.11323446035385132,0.00327709710036288,-0.07677334292675368
30,1595392,156.86,779,0.7463124100000003,52305,0.8449561148881912,7780,-0.4358307685703039,0.2,0.0003,0.5134765625,2.7191164,-0.07997888326644897,0.0020364270469144683,-0.08374111354351044
30,1597440,159.88,780,0.7563647499999999,52365,0.8834529370069504,7790,-0.3548252021893859,0.2,0.0003,0.449462890625,1.2856815,-0.07857547700405121,0.0014128361099210451,-0.07748085868079216
30,1599488,151.68,781,0.7309535900000002,52435,0.724394291639328,7800,-0.40209000231698155,0.2,0.0003,0.562158203125,1.6022538,-0.10597599297761917,0.002329475266378722,-0.08439084014389664
30,1601536,149.87,782,0.70141796,52504,0.5878884196281433,7810,-0.41616329182870687,0.2,0.0003,0.54736328125,1.7474158,-0.08521340787410736,0.003469261818099767,-0.08279607490985655
30,1603584,149.23,783,0.6940295499999999,52569,0.755727156996727,7820,-0.4988348034210503,0.2,0.0003,0.57353515625,1.5109044,-0.12027052044868469,0.002326304465714202,-0.0834335652878508
30,1605632,156.16,784,0.69186608,52638,0.7567735463380814,7830,-0.4819312982261181,0.2,0.0003,0.55517578125,1.4221158,-0.08520840853452682,0.0026050852702610428,-0.08176315265300219
30,1607680,159.78,785,0.7040064300000002,52704,0.8325101882219315,7840,-0.6328622069209814,0.2,0.0003,0.582958984375,1.9683621,-0.07033947110176086,0.0018478339248758856,-0.07681647485005669
30,1609728,151.62,786,0.6591891200000001,52767,0.7298330962657928,7850,-0.4700575742870569,0.2,0.0003,0.588427734375,1.531662,-0.11650706082582474,0.0024188710620364874,-0.09371462395065464
30,1611776,136.59,787,0.5944615299999999,52842,0.6858578026294708,7860,-0.456181232817471,0.2,0.0003,0.560546875,1.5082173,-0.11040189862251282,0.003356208121840609,-0.08183096125721931
30,1613824,133.22,788,0.6059842799999999,52902,0.5093735754489899,7870,-0.39580984860658647,0.2,0.0003,0.516357421875,1.8514098,-0.10586641728878021,0.00415941045685031,-0.0789643889234867
30,1615872,127.06,789,0.5849411099999999,52976,0.6564765274524689,7880,-0.3699177162721753,0.2,0.0003,0.495458984375,1.5988408,-0.09356719255447388,0.002807430107350228,-0.07783112652832642
30,1617920,116.53,790,0.5579618099999999,53048,0.6326741576194763,7890,-0.4177650401368737,0.2,0.0003,0.510498046875,1.4698609,-0.0965895801782608,0.003224684084489127,-0.08142162846925202
30,1619968,116.03,791,0.5550771800000002,53122,0.6528266668319702,7900,-0.461930870404467,0.2,0.0003,0.574951171875,1.8384178,-0.08717046678066254,0.0029202882733443403,-0.08494609816989396
30,1622016,116.58,792,0.57051437,53186,0.6685566604137421,7910,-0.417593504069373,0.2,0.0003,0.531005859375,1.3303846,-0.1000458300113678,0.0026373339071142253,-0.08559933244832792
30,1624064,127.49,793,0.5969285599999999,53250,0.5866858661174774,7920,-0.45760392379015685,0.2,0.0003,0.5642578125,1.3433888,-0.10452600568532944,0.002910020897979848,-0.08745792164700106
30,1626112,137.78,794,0.62231508,53325,0.6545700132846832,7930,-0.4970478634350002,0.2,0.0003,0.569189453125,1.5320001,-0.10552956163883209,0.002427104618982412,-0.08276245172310155
30,1628160,141.48,795,0.61172242,53396,0.6999092698097229,7940,-0.49130136976018546,0.2,0.0003,0.571923828125,1.3274784,-0.1303248256444931,0.0020252466887541233,-0.08386552435404156
30,1630208,148.1,796,0.6377453,53458,0.6952591240406036,7950,-0.45101038152351974,0.2,0.0003,0.53642578125,1.199448,-0.09138756990432739,0.0024069708673778224,-0.08009143341332674
30,1632256,149.52,797,0.66403488,53527,0.7426908910274506,7960,-0.42598819877021016,0.2,0.0003,0.5404296875,1.504319,-0.11474806070327759,0.0020078195710084403,-0.08377861197222955
30,1634304,150.44,798,0.6585217999999999,53593,0.7338719964027405,7970,-0.3800448527093977,0.2,0.0003,0.527880859375,1.5848346,-0.08410096168518066,0.002606698908857652,-0.08464294612931553
30,1636352,152.92,799,0.6850342300000001,53660,0.7731327712535858,7980,-0.5182209958322346,0.2,0.0003,0.55830078125,1.517151,-0.09726487100124359,0.002085003703905386,-0.08573550727451221
30,1638400,148.17,800,0.68144965,53734,0.7211189568042755,7990,-0.40268915258347987,0.2,0.0003,0.516796875,1.4678268,-0.09303116053342819,0.002734906076511834,-0.08150443454505876
30,1640448,137.01,801,0.65388689,53800,0.7428583204746246,8000,-0.48928079484030607,0.2,0.0003,0.543994140625,1.4850141,-0.10430450737476349,0.0026828549340280005,-0.0831772637728136
30,1642496,138.68,802,0.6619826600000002,53867,0.7042120099067688,8010,-0.4174633309710771,0.2,0.0003,0.518603515625,1.3497522,-0.11048276722431183,0.0027963882483163617,-0.08195951285306365
30,1644544,129.21,803,0.62541581,53936,0.7796071916818619,8020,-0.40393966836854817,0.2,0.0003,0.512548828125,1.4158432,-0.10768881440162659,0.0021987536716551403,-0.07797546379442792
30,1646592,130.35,804,0.6307410500000001,54025,0.6046400368213654,8030,-0.37297389945015313,0.2,0.0003,0.513525390625,1.5677117,-0.10100238025188446,0.0032325656229659216,-0.08247541513701435
30,1648640,124.54,805,0.6181375399999999,54091,0.7878949791193008,8040,-0.5437972030602396,0.2,0.0003,0.57744140625,1.5351775,-0.08936814218759537,0.002202763217428583,-0.08627446089521981
30,1650688,123.24,806,0.6207081600000001,54165,0.6564259231090546,8050,-0.4270145920105278,0.2,0.0003,0.552197265625,1.4138615,-0.1141505241394043,0.003467365075266571,-0.08760793714318424
30,1652736,121.35,807,0.620791,54230,0.6423115134239197,8060,-0.37454296625219285,0.2,0.0003,0.515234375,1.5470622,-0.08381831645965576,0.003140940146840876,-0.0764785927516641
30,1654784,116.82,808,0.61135458,54306,0.670117974281311,8070,-0.4270444352179766,0.2,0.0003,0.53037109375,1.4396732,-0.10182362049818039,0.0031222674318996725,-0.07751767061999999
30,1656832,124.0,809,0.61406859,54368,0.604840874671936,8080,-0.379174296464771,0.2,0.0003,0.516748046875,1.584859,-0.11941427737474442,0.0035936362102802375,-0.08505411751393695
30,1658880,120.17,810,0.5953766199999999,54433,0.676089346408844,8090,-0.3656305203214288,0.2,0.0003,0.613623046875,2.7678082,-0.09313680976629257,0.002357170632058114,-0.08494454672036227
30,1660928,123.68,811,0.57982048,54513,0.6296465992927551,8100,-0.46404226012527944,0.2,0.0003,0.563134765625,2.0352552,-0.10053355991840363,0.002917499330214923,-0.08279910776473116
30,1662976,125.01,812,0.56254838,54582,0.6656598746776581,8110,-0.5701643538661301,0.2,0.0003,0.59658203125,2.3214993,-0.11528351157903671,0.002686207393708173,-0.08967841685225722
30,1665024,128.14,813,0.54990912,54651,0.6396635472774506,8120,-0.6032201198861002,0.2,0.0003,0.58486328125,1.4362388,-0.09508506208658218,0.0028164966985059436,-0.0772585648810491
30,1667072,138.55,814,0.57191822,54714,0.5520482361316681,8130,-0.47546417489647863,0.2,0.0003,0.562353515625,1.5728121,-0.13547782599925995,0.0028189648801344447,-0.08624073105747812
30,1669120,149.16,815,0.59053642,54786,0.6784703433513641,8140,-0.5395427204668521,0.2,0.0003,0.581201171875,1.5768173,-0.09894703328609467,0.0019271239605586743,-0.08893975782848429
30,1671168,140.37,816,0.5453676400000002,54851,0.7113510966300964,8150,-0.519847979489714,0.2,0.0003,0.588916015625,1.6309849,-0.11056176573038101,0.002023882150024292,-0.09428859576000832
30,1673216,142.06,817,0.54639701,54919,0.3111986517906189,8160,-0.4190049020573497,0.2,0.0003,0.555126953125,1.8556355,-0.10951918363571167,0.0037185387263889425,-0.07297630257089623
30,1675264,147.13,818,0.57292883,54981,0.45466095209121704,8170,-0.38814673381857573,0.2,0.0003,0.534033203125,1.6739912,-0.10494517534971237,0.0026665399069315753,-0.08319262746372261
30,1677312,149.97,819,0.5940705399999999,55046,0.6781914234161377,8180,-0.4146076574921608,0.2,0.0003,0.541943359375,1.455559,-0.11489364504814148,0.0021519015481317183,-0.08271880662650802
30,1679360,150.15,820,0.6052418,55110,0.5953788459300995,8190,-0.38708606897853315,0.2,0.0003,0.51279296875,2.2560718,-0.10593671351671219,0.003452658304013312,-0.08073847370105795
30,1681408,146.67,821,0.61261747,55170,0.7116846442222595,8200,-0.44199423026293516,0.2,0.0003,0.523583984375,1.5480678,-0.10182284563779831,0.0024328956915269373,-0.08105144711444154
30,1683456,144.74,822,0.61924504,55237,0.6876870691776276,8210,-0.3949100316502154,0.2,0.0003,0.518603515625,1.6006986,-0.10419664531946182,0.0026058034709421918,-0.07909226397168823
30,1685504,147.92,823,0.65479382,55311,0.6939418613910675,8220,-0.44182756580412386,0.2,0.0003,0.5244140625,1.6949246,-0.09094030410051346,0.002676520739987609,-0.08502683177066502
30,1687552,154.26,824,0.6947496699999999,55378,0.7318468391895294,8230,-0.4107118404470384,0.2,0.0003,0.544091796875,1.6801813,-0.11267755925655365,0.0021961603421004837,-0.09024662544688908
30,1689600,151.59,825,0.6875057800000001,55444,0.6754894554615021,8240,-0.41844352297484877,0.2,0.0003,0.55654296875,1.7853998,-0.1072440892457962,0.0031425574379682075,-0.08558876540628262
30,1691648,144.51,826,0.68395061,55512,0.6696295440196991,8250,-0.45718481061048805,0.2,0.0003,0.563427734375,1.5952833,-0.11358599364757538,0.0030370025233423803,-0.08370423692103941
30,1693696,141.47,827,0.68162904,55573,0.6572349965572357,8260,-0.3713538595940918,0.2,0.0003,0.521240234375,1.5387751,-0.11137387156486511,0.0030722122777660844,-0.07863857114862186
30,1695744,131.9,828,0.6417102,55637,0.6556566953659058,8270,-0.4150289135053754,0.2,0.0003,0.53486328125,1.4315908,-0.1150452047586441,0.003094803481872077,-0.08405069969885517
30,1697792,126.67,829,0.60184881,55702,0.6494088172912598,8280,-0.3872969288378954,0.2,0.0003,0.52392578125,2.0650756,-0.12066110223531723,0.003270357098517707,-0.07630532043403945
30,1699840,127.39,830,0.5995079400000001,55767,0.5539384484291077,8290,-0.44992899196222425,0.2,0.0003,0.567138671875,1.5896862,-0.12796993553638458,0.0034045089334540533,-0.0908040717302356
30,1701888,125.17,831,0.58211485,55842,0.627486914396286,8300,-0.40372605742886664,0.2,0.0003,0.538427734375,1.6586034,-0.1045883446931839,0.002579138072906062,-0.08425404162262566
30,1703936,132.85,832,0.6008835199999999,55912,0.6766884624958038,8310,-0.4258560974150896,0.2,0.0003,0.540380859375,1.4847788,-0.11770953238010406,0.0022856558156490792,-0.08341659863217502
30,1705984,138.01,833,0.61776567,55980,0.7388973236083984,8320,-0.4952425527386367,0.2,0.0003,0.576025390625,1.5448971,-0.11899347603321075,0.0019172135363987764,-0.0879672509880038
30,1708032,138.59,834,0.61808361,56045,0.7372545599937439,8330,-0.42894279267638924,0.2,0.0003,0.537939453125,1.483388,-0.10499872267246246,0.002109172114614921,-0.08487978948396631
30,1710080,142.04,835,0.6633361699999999,56116,0.7559704929590225,8340,-0.479592970572412,0.2,0.0003,0.540966796875,1.5947216,-0.11271771788597107,0.0025006196985486893,-0.08157745984208305
30,1712128,143.25,836,0.6886006800000003,56182,0.716312825679779,8350,-0.34069082448258997,0.2,0.0003,0.4875,1.5940785,-0.10918565839529037,0.002678427821228979,-0.08126379851310048
30,1714176,144.4,837,0.70714698,56250,0.7333401739597321,8360,-0.378372510522604,0.2,0.0003,0.510546875,1.5597818,-0.1007101833820343,0.0025973436633648815,-0.08341662976308725
30,1716224,138.79,838,0.70462019,56314,0.5285119712352753,8370,-0.42807634165510533,0.2,0.0003,0.5638671875,1.6197083,-0.12369240075349808,0.003276142278991756,-0.08801524547743611
30,1718272,140.75,839,0.6936231099999999,56386,0.5933583080768585,8380,-0.4555654377676547,0.2,0.0003,0.552978515625,1.665864,-0.12350855022668839,0.0029643006324477027,-0.0856399240437895
30,1720320,140.57,840,0.6889807199999999,56446,0.7069703340530396,8390,-0.48599165291525426,0.2,0.0003,0.560009765625,1.8007191,-0.08488365262746811,0.002208136101580749,-0.08556355028995313
30,1722368,143.19,841,0.6947569299999999,56516,0.7449450492858887,8400,-0.48161798538640144,0.2,0.0003,0.56220703125,1.3691254,-0.11453500390052795,0.002085527347117022,-0.08962137631024233
30,1724416,147.74,842,0.6884726299999998,56582,0.6928371787071228,8410,-0.4750148730352521,0.2,0.0003,0.562451171875,2.5128086,-0.09882057458162308,0.0024812852492686944,-0.08856307109526824
30,1726464,157.02,843,0.69402796,56648,0.75985386967659,8420,-0.5293882713653147,0.2,0.0003,0.5734375,1.6108685,-0.11262112855911255,0.0022455438462202436,-0.0928746673394926
30,1728512,164.74,844,0.7003164599999998,56712,0.8435868322849274,8430,-0.5949299455620348,0.2,0.0003,0.606689453125,1.400522,-0.11329454928636551,0.001367129531718092,-0.09440636888029985
30,1730560,169.74,845,0.7113767299999999,56777,0.781292736530304,8440,-0.5460596806369722,0.2,0.0003,0.586865234375,1.9826707,-0.11153291910886765,0.001904945655951451,-0.08688497213588561
30,1732608,171.78,846,0.6938139300000001,56855,0.7851549983024597,8450,-0.49369715303182604,0.2,0.0003,0.573681640625,1.365327,-0.11438868939876556,0.002093348279595375,-0.08770816499600187
30,1734656,177.15,847,0.7128149,56944,0.8005886822938919,8460,-0.554689759016037,0.2,0.0003,0.587646484375,1.4574368,-0.10710981488227844,0.002047980931638449,-0.08601445023959968
30,1736704,181.53,848,0.72325843,57009,0.8090569227933884,8470,-0.5243154750205576,0.2,0.0003,0.579736328125,1.1880692,-0.07351180911064148,0.001772059182076191,-0.08372486973530613
30,1738752,183.91,849,0.73293977,57084,0.7415586113929749,8480,-0.5597940407693386,0.2,0.0003,0.57744140625,1.4825381,-0.10215240716934204,0.0021316496946383267,-0.08614096126984805
30,1740800,178.67,850,0.72835579,57145,0.8123856335878372,8490,-0.5684889001771808,0.2,0.0003,0.59384765625,1.4085481,-0.12878307700157166,0.0018127137487681465,-0.09155085876118392
30,1742848,170.4,851,0.71161839,57217,0.6765928864479065,8500,-0.39308777591213584,0.2,0.0003,0.53779296875,1.667964,-0.10129129886627197,0.002928918233010336,-0.0856896975019481
30,1744896,169.14,852,0.7256197199999999,57289,0.7227191030979156,8510,-0.45232535181567074,0.2,0.0003,0.55478515625,1.3764327,-0.10032957047224045,0.0026646506705219506,-0.08736781401967164
30,1746944,163.5,853,0.7209606700000001,57354,0.8122417032718658,8520,-0.5054715231992304,0.2,0.0003,0.563916015625,1.5847962,-0.11833736300468445,0.0016681410279488773,-0.09138101473508868
30,1748992,160.03,854,0.71894951,57417,0.777172714471817,8530,-0.5130037641152739,0.2,0.0003,0.579638671875,1.5802301,-0.08524849265813828,0.001983555504739343,-0.09200562033220194
30,1751040,156.39,855,0.7124478199999998,57487,0.7214843928813934,8540,-0.4869788132607937,0.2,0.0003,0.558251953125,1.2774283,-0.1189376711845398,0.0022343504348100395,-0.08682944757456426
30,1753088,155.09,856,0.7076500099999999,57553,0.6679514050483704,8550,-0.42724942658096554,0.2,0.0003,0.524658203125,1.7815435,-0.10276824980974197,0.002592202412415645,-0.08198177254525944
30,1755136,157.36,857,0.7115482199999998,57620,0.7163605988025665,8560,-0.4380420085042715,0.2,0.0003,0.552099609375,1.7273817,-0.10267527401447296,0.0021205573437327986,-0.08560199583880604
30,1757184,159.35,858,0.7064720700000001,57686,0.721152275800705,8570,-0.4386079732328653,0.2,0.0003,0.558251953125,1.5478208,-0.11645998060703278,0.00199786726552702,-0.09099371813936159
30,1759232,163.14,859,0.72271208,57752,0.6745869219303131,8580,-0.4088555020745844,0.2,0.0003,0.5283203125,1.5068401,-0.09326838701963425,0.0023176390466687737,-0.08407222948735579
30,1761280,164.38,860,0.7233433600000002,57819,0.6843972504138947,8590,-0.4160215327516198,0.2,0.0003,0.539599609375,1.4140345,-0.10436777025461197,0.0023763642526319017,-0.08170672036067117
30,1763328,162.18,861,0.70989502,57889,0.7208380997180939,8600,-0.4473767889663577,0.2,0.0003,0.54287109375,1.4318705,-0.10744711011648178,0.00174600025802647,-0.08618053946411237
30,1765376,144.41,862,0.6384896000000001,57954,0.6334584057331085,8610,-0.42426022607833147,0.2,0.0003,0.542822265625,1.416071,-0.12207160145044327,0.0025035837563336825,-0.08318842115113512
30,1767424,140.35,863,0.61210296,58025,0.22528016567230225,8620,-0.35399932293221353,0.2,0.0003,0.525830078125,1.9128594,-0.1014690101146698,0.00494016866578022,-0.07557768561528064
30,1769472,139.73,864,0.5992308399999999,58091,0.514993816614151,8630,-0.40687577668577435,0.2,0.0003,0.543017578125,1.6051091,-0.07547535002231598,0.0027888895016076275,-0.0805661560036242
30,1771520,134.34,865,0.5817387,58161,0.7260816097259521,8640,-0.4797573447227478,0.2,0.0003,0.560791015625,1.461961,-0.11559762805700302,0.001743635255115805,-0.0844822427665349
30,1773568,135.69,866,0.58605956,58228,0.678024411201477,8650,-0.44028961546719075,0.2,0.0003,0.518359375,1.3564619,-0.08328085392713547,0.0026548709931375923,-0.0816126334539149
30,1775616,133.41,867,0.58571563,58294,0.7032464444637299,8660,-0.4519551061093807,0.2,0.0003,0.54990234375,1.5342926,-0.10467256605625153,0.002121427471502102,-0.08992507325601765
30,1777664,138.27,868,0.6172416900000001,58362,0.6846353113651276,8670,-0.4215284570120275,0.2,0.0003,0.526708984375,1.4915056,-0.12968790531158447,0.0023482634249376135,-0.08736854927265085
30,1779712,150.21,869,0.6657586499999998,58434,0.6713765859603882,8680,-0.40836857655085623,0.2,0.0003,0.53203125,1.4777715,-0.10744281113147736,0.002189848165289732,-0.08820235155289993
30,1781760,155.66,870,0.6922193900000001,58499,0.7708077132701874,8690,-0.4939127655699849,0.2,0.0003,0.569677734375,1.3757412,-0.12970469892024994,0.0016440696472272975,-0.0879019926651381
30,1783808,160.54,871,0.71065522,58561,0.6468856036663055,8700,-0.4453907018527389,0.2,0.0003,0.54794921875,1.7619545,-0.11737564206123352,0.0027220511718041964,-0.08013476317282767
30,1785856,157.84,872,0.7173369,58625,0.776619166135788,8710,-0.49145035771653056,0.2,0.0003,0.558984375,1.381866,-0.13135427236557007,0.0018711392040131614,-0.08550353535974864
30,1787904,158.71,873,0.7345801200000001,58700,0.7835270017385483,8720,-0.4461500933393836,0.2,0.0003,0.552880859375,1.3666264,-0.1143064796924591,0.0018143071927624987,-0.0888824911264237
30,1789952,157.02,874,0.7303160099999999,58774,0.7572914808988571,8730,-0.4496308026835322,0.2,0.0003,0.52841796875,1.677449,-0.08368339389562607,0.002608620613682433,-0.08210543864406646
30,1792000,161.5,875,0.7265815500000001,58855,0.7659826129674911,8740,-0.43989309538155796,0.2,0.0003,0.548486328125,1.4310676,-0.12666721642017365,0.0018864298885091558,-0.08889458854100667
30,1794048,154.2,876,0.6843279699999999,58923,0.7767558693885803,8750,-0.572642948385328,0.2,0.0003,0.589892578125,1.1619133,-0.11149974167346954,0.002052468541478447,-0.08669437886273954
30,1796096,147.26,877,0.6593445200000001,58997,0.5902888774871826,8760,-0.40135815190151336,0.2,0.0003,0.5404296875,2.079034,-0.10695486515760422,0.0035403817037149565,-0.08509908381383866
30,1798144,142.29,878,0.61850372,59058,0.5885030031204224,8770,-0.4051366390660405,0.2,0.0003,0.533935546875,1.5800949,-0.10483579337596893,0.003274849171793903,-0.08207277261535637
30,1800192,141.17,879,0.6029056399999999,59127,0.5810851454734802,8780,-0.6257736879400909,0.2,0.0003,0.59140625,1.8873831,-0.10465835779905319,0.003281513528418145,-0.08400069801136852
