time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/clip_range,train/loss,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/n_updates
134,274432,8973,94.11,30,0.7385378300000001,0.2,-0.046414148062467575,-0.02813051098686022,0.000259251,-0.5153820275639495,0.10191003,0.37294507026672363,0.0009595276851541712,0.21663411458333334,399
135,276480,9034,95.46,30,0.7576936399999998,0.2,-0.05422622710466385,-0.028230161328489583,0.000259251,-0.5833484853307406,0.07557436,0.4244568347930908,0.0010087333042368603,0.23014322916666666,402
136,278528,9096,92.52,30,0.764239,0.2,-0.04276569187641144,-0.024001085471051436,0.000259251,-0.5539924213662744,0.063756466,0.5165896713733673,0.0009284835856912347,0.19970703125,405
137,280576,9161,95.9,30,0.7911195,0.2,-0.049612224102020264,-0.023249079919575404,0.000259251,-0.5568595975637436,0.058034934,0.4659265875816345,0.0010901980015963393,0.20686848958333334,408
138,282624,9226,96.18,30,0.7923668400000001,0.2,-0.03360674902796745,-0.02824988866147275,0.000259251,-0.5522618377581239,0.05871845,0.5299504101276398,0.0009148689541689237,0.21533203125,411
139,284672,9294,95.5,30,0.77083682,0.2,-0.05340415984392166,-0.029480867669917643,0.000259251,-0.6031093423565229,0.067617096,0.5210102200508118,0.000846160587874086,0.20166015625,414
140,286720,9357,92.79,30,0.7442839300000001,0.2,-0.05881790444254875,-0.026545520221892122,0.000259251,-0.5907191031922897,0.06326323,0.40284329652786255,0.0008838712716775868,0.22802734375,417
141,288768,9422,90.48,30,0.7239403,0.2,-0.07572154700756073,-0.025453757378272712,0.000259251,-0.5958606333782276,0.057654083,0.46507930755615234,0.0009102012409130111,0.19189453125,420
142,290816,9498,91.1,30,0.70745767,0.2,-0.04835360869765282,-0.02520887054076108,0.000259251,-0.5717043081919352,0.053527765,0.5795950591564178,0.0007664888416911708,0.197265625,423
143,292864,9560,89.99,30,0.6946311800000002,0.2,-0.042159099131822586,-0.02976424138372143,0.000259251,-0.6726076100021601,0.06963204,0.5971722900867462,0.0007400615213555284,0.22639973958333334,426
144,294912,9624,92.12,30,0.7101988700000001,0.2,-0.06098628044128418,-0.026906818491018687,0.000259251,-0.7003017471482357,0.055173326,0.5353579521179199,0.0008899933651870621,0.24267578125,429
145,296960,9686,91.87,30,0.71199944,0.2,-0.05487292259931564,-0.025316406148097787,0.000259251,-0.6197750577703118,0.051033154,0.433485209941864,0.0009217963536987858,0.21891276041666666,432
146,299008,9748,89.96,30,0.71078808,0.2,-0.07080233097076416,-0.02573312514383967,0.000259251,-0.5686537387470404,0.05536674,0.47582584619522095,0.0009141106414366126,0.19889322916666666,435
147,301056,9820,90.28,30,0.71900948,0.2,-0.06714603304862976,-0.03160035613109358,0.000259251,-0.5986744053661823,0.068495914,0.5387968122959137,0.0009131807437370298,0.19840494791666666,438
148,303104,9885,90.0,30,0.7319823699999998,0.2,-0.0503571592271328,-0.03135088836036933,0.000259251,-0.6211335429300865,0.057312474,0.5339095592498779,0.0009131654090500282,0.20882161458333334,441
149,305152,9954,91.81,30,0.7481265699999998,0.2,-0.0695439800620079,-0.028785922322034214,0.000259251,-0.5869002472609282,0.06277873,0.5035496652126312,0.0009206190382731924,0.21223958333333334,444
150,307200,10028,90.54,30,0.7413249699999999,0.2,-0.05272649601101875,-0.029749897657893598,0.000259251,-0.5675930495684346,0.060598545,0.5799370408058167,0.0007492753884434933,0.20198567708333334,447
151,309248,10089,87.71,30,0.7365977399999999,0.2,-0.07191401720046997,-0.02207376577037697,0.000259251,-0.4595223879441619,0.09589384,0.4517643451690674,0.0008640487233909274,0.20963541666666666,450
152,311296,10150,84.79,30,0.72622722,0.2,-0.05617851763963699,-0.025737182149896398,0.000259251,-0.49114598364879686,0.07242461,0.542075127363205,0.0008229905791570976,0.19661458333333334,453
153,313344,10215,80.21,30,0.6955888899999999,0.2,-0.03825889155268669,-0.022087735880631953,0.000259251,-0.4621467910086115,0.07885698,0.5963572561740875,0.000799258053120866,0.1953125,456
154,315392,10281,80.43,30,0.7258020000000001,0.2,-0.03831595182418823,-0.022858544466240954,0.000259251,-0.38417090754956007,0.11272006,0.35871511697769165,0.001244835211764439,0.205078125,459
155,317440,10344,83.21,30,0.7404957199999999,0.2,-0.038652271032333374,-0.017063546469823148,0.000259251,-0.426710336158673,0.07533594,0.19180798530578613,0.001057132545611239,0.18603515625,462
156,319488,10405,83.49,30,0.7599780600000001,0.2,-0.048215221613645554,-0.023823955028395478,0.000259251,-0.5144731737673283,0.06346798,0.5599152743816376,0.0008241549458034569,0.20458984375,465
157,321536,10474,87.27,30,0.8015081099999999,0.2,-0.05564313381910324,-0.02573399612447247,0.000259251,-0.41997687922169763,0.056087002,0.5140389800071716,0.0008479817864402625,0.1708984375,468
158,323584,10541,89.33,30,0.8252163400000001,0.2,-0.07236136496067047,-0.025238316583757598,0.000259251,-0.456941785911719,0.087087065,0.5726840496063232,0.0008282175222120713,0.2060546875,471
159,325632,10604,87.28,30,0.8061677300000001,0.2,-0.06499896943569183,-0.025149178953142837,0.000259251,-0.43173787525544566,0.065201886,0.6453761756420135,0.0007200411015825617,0.17122395833333334,474
160,327680,10668,89.27,30,0.8134585099999999,0.2,-0.036343228071928024,-0.02480289660161361,0.000259251,-0.42188011668622494,0.056647077,0.6141981184482574,0.000831146434090139,0.17317708333333334,477
161,329728,10732,93.18,30,0.82512938,0.2,-0.07317963242530823,-0.030672416818561032,0.000259251,-0.5128941647708416,0.08155726,0.6959317624568939,0.0007377071124210488,0.19612630208333334,480
162,331776,10800,96.42,30,0.8323441599999998,0.2,-0.05601521208882332,-0.026729570565900456,0.000259251,-0.46182378847151995,0.07450147,0.7346506714820862,0.0006222074216566398,0.20914713541666666,483
163,333824,10863,97.87,30,0.82494789,0.2,-0.045314837247133255,-0.028122615593019873,0.000259251,-0.4860299965366721,0.0788985,0.6888241767883301,0.000702397736555819,0.19482421875,486
164,335872,10940,91.32,30,0.7574724,0.2,-0.024880114942789078,-0.024182716093491763,0.000259251,-0.5094151546557745,0.06463977,0.7140804827213287,0.0006799059998835825,0.1865234375,489
165,337920,11007,92.53,30,0.7377662299999999,0.2,-0.03744984790682793,-0.02041381517968451,0.000259251,-0.5210308311507106,0.15055227,0.26426100730895996,0.0012550546331719186,0.21175130208333334,492
166,339968,11083,91.22,30,0.7173633500000001,0.2,-0.07587344199419022,-0.03083601696804787,0.000259251,-0.690590792025129,0.060167387,0.587125152349472,0.0009299065498756439,0.22721354166666666,495
167,342016,11140,93.06,30,0.7082911800000001,0.2,-0.01709136739373207,-0.023882366028071072,0.000259251,-0.502110194725295,0.062755495,0.5636126399040222,0.000779281598624948,0.18977864583333334,498
168,344064,11208,96.11,30,0.73396466,0.2,-0.060854170471429825,-0.030373530578799546,0.000259251,-0.6633798452094197,0.084585175,0.624943196773529,0.0008199069682935564,0.248046875,501
169,346112,11282,100.87,30,0.7824793500000001,0.2,-0.01744559034705162,-0.025163327013918508,0.000259251,-0.44120334337155026,0.07522954,0.6681780815124512,0.0006683957035420462,0.17317708333333334,504
170,348160,11352,97.32,30,0.7736830499999999,0.2,-0.043424978852272034,-0.029205552418716252,0.000259251,-0.4569192798808217,0.07180675,0.7272832691669464,0.0006765513168526619,0.18570963541666666,507
171,350208,11416,94.84,30,0.8003255300000002,0.2,-0.047285858541727066,-0.018837750947568566,0.000259251,-0.418582483039548,0.06131461,0.5997959077358246,0.0009837779801576592,0.17057291666666666,510
172,352256,11485,92.57,30,0.7964617299999999,0.2,-0.02278067357838154,-0.022700584871927276,0.000259251,-0.3876748785066108,0.07294117,0.6545600593090057,0.0007614528188544986,0.14388020833333334,513
173,354304,11564,92.21,30,0.8061993799999999,0.2,-0.055955398827791214,-0.02889369776433644,0.000259251,-0.4505080857003729,0.14316086,0.6680978536605835,0.0006657764303478567,0.18912760416666666,516
174,356352,11627,91.43,30,0.79274712,0.2,-0.05658680573105812,-0.01970339485463531,0.000259251,-0.3832315234467387,0.08759216,0.5734019875526428,0.0008311821514629022,0.17399088541666666,519
175,358400,11688,91.72,30,0.7992865599999999,0.2,-0.035997871309518814,-0.024657502964449424,0.000259251,-0.45855348246792954,0.09124414,0.5890708565711975,0.001101784550276837,0.19873046875,522
176,360448,11753,89.8,30,0.8045186999999998,0.2,-0.05224015191197395,-0.020438666494252782,0.000259251,-0.3334309652758141,0.07160971,0.5885766744613647,0.000923581585084321,0.146484375,525
177,362496,11819,89.64,30,0.7926420799999998,0.2,-0.04976893961429596,-0.020024216685366508,0.000259251,-0.33534167101606727,0.06101847,0.6812024414539337,0.0008254392784389589,0.14860026041666666,528
178,364544,11888,89.82,30,0.8058683299999998,0.2,-0.04994961619377136,-0.019602212618337944,0.000259251,-0.3502771928906441,0.1000008,0.5972854793071747,0.0008631083207243743,0.15836588541666666,531
179,366592,11951,91.11,30,0.8257194299999999,0.2,-0.020643508061766624,-0.025874802968852844,0.000259251,-0.4332855688408017,0.0719039,0.6504600942134857,0.0008572894666940556,0.17447916666666666,534
180,368640,12019,91.29,30,0.8138460200000001,0.2,-0.0372454896569252,-0.027555826731259003,0.000259251,-0.4051330544364949,0.117742635,0.5653353333473206,0.0008400301294386736,0.1875,537
181,370688,12080,96.96,30,0.8043400599999999,0.2,-0.052940841764211655,-0.01885275492289414,0.000259251,-0.4030264134829243,0.07815413,0.3969382047653198,0.0010292315164406318,0.18343098958333334,540
182,372736,12148,101.56,30,0.8135830100000001,0.2,-0.05375821888446808,-0.03336105361813679,0.000259251,-0.7402898501604795,0.0782542,0.6240908205509186,0.0006889214097706523,0.24527994791666666,543
183,374784,12227,105.72,30,0.8119539599999999,0.2,-0.046281494200229645,-0.023486218609226246,0.000259251,-0.43985582794994116,0.08490207,0.7018203735351562,0.0007402873652608832,0.18033854166666666,546
184,376832,12286,105.95,30,0.7821244800000001,0.2,-0.04244282469153404,-0.028575533297650207,0.000259251,-0.5032238888864716,0.07720156,0.5915432870388031,0.0009840425618676818,0.17757161458333334,549
185,378880,12348,113.67,30,0.7780590899999998,0.2,-0.04891793057322502,-0.027429186263664935,0.000259251,-0.6017447744185725,0.06665519,0.6427650153636932,0.000834881208599351,0.18440755208333334,552
186,380928,12414,113.83,30,0.7692282300000001,0.2,-0.06814893335103989,-0.028447445840962853,0.000259251,-0.71450668387115,0.06204801,0.6748295426368713,0.0008217354895047416,0.21940104166666666,555
187,382976,12486,110.48,30,0.79584733,0.2,-0.04948168620467186,-0.02876881934935227,0.000259251,-0.6421401252349218,0.06604216,0.5836677551269531,0.0010042429815560656,0.22330729166666666,558
188,385024,12541,108.91,30,0.7792857,0.2,-0.060683317482471466,-0.021955239101468276,0.000259251,-0.44300569873303175,0.090136856,0.5865968763828278,0.0008460218426383411,0.1845703125,561
189,387072,12604,107.9,30,0.7928642300000002,0.2,-0.05295336991548538,-0.0276529419546326,0.000259251,-0.5244144971172015,0.06331875,0.7134149670600891,0.0007652541607967578,0.18733723958333334,564
190,389120,12672,102.81,30,0.8117759600000001,0.2,-0.06832592189311981,-0.029650023886157822,0.000259251,-0.5318841698269049,0.06783131,0.7735453993082047,0.0005178869794993565,0.20345052083333334,567
191,391168,12733,95.63,30,0.7947522299999998,0.2,-0.05755240097641945,-0.02422565859160386,0.000259251,-0.43539390216271084,0.096253514,0.6375513970851898,0.0008320563271505913,0.18587239583333334,570
192,393216,12804,91.63,30,0.7774240000000002,0.2,-0.018665580078959465,-0.003409417394626265,0.000259251,-0.37927854076648754,0.079858236,0.5101711750030518,0.0009696341033607799,0.16422526041666666,573
193,395264,12868,97.09,30,0.7892459599999998,0.2,-0.025223510339856148,-0.027325420718019206,0.000259251,-0.47162446348617476,0.06396234,0.6646009087562561,0.0006431575999764997,0.18391927083333334,576
194,397312,12931,93.44,30,0.78603121,0.2,-0.07617245614528656,-0.030178721606110532,0.000259251,-0.5253329497451583,0.07516111,0.7293006777763367,0.0006303993747375595,0.21012369791666666,579
195,399360,13000,97.24,30,0.8047294799999999,0.2,-0.054151251912117004,-0.027322475080533575,0.000259251,-0.42135512363165617,0.071236074,0.7003374993801117,0.0006655102661170531,0.16129557291666666,582
196,401408,13063,99.52,30,0.8191811299999999,0.2,-0.07188066095113754,-0.03266906115459278,0.000259251,-0.450662599876523,0.06939569,0.6855760514736176,0.0007816463921699324,0.17268880208333334,585
197,403456,13129,93.04,30,0.78600706,0.2,-0.05931144952774048,-0.02480798402878766,0.000259251,-0.41866883262991905,0.09997011,0.6680247783660889,0.0006833714417856148,0.16194661458333334,588
198,405504,13195,89.74,30,0.76477676,0.2,-0.047048285603523254,-0.015748580956521135,0.000259251,-0.5094546178976694,0.08535312,0.48827362060546875,0.0010906273801083444,0.18229166666666666,591
199,407552,13262,86.87,30,0.7506157300000001,0.2,-0.06911268830299377,-0.02847786812344566,0.000259251,-0.4741570024440686,0.0920382,0.5251450538635254,0.0009671558285238765,0.19596354166666666,594
200,409600,13329,88.21,30,0.75505083,0.2,-0.053924694657325745,-0.02887335224659182,0.000259251,-0.4641277805591623,0.08404722,0.5901492834091187,0.0007217125448732986,0.18684895833333334,597
201,411648,13403,93.76,30,0.7835583999999999,0.2,-0.040319934487342834,-0.02975958938865612,0.000259251,-0.5149744506925344,0.06324856,0.6747899651527405,0.0006938560582057107,0.20572916666666666,600
202,413696,13472,93.76,30,0.8026709799999998,0.2,-0.0547616221010685,-0.03467705911801507,0.000259251,-0.5916413872813185,0.06859725,0.7722857892513275,0.00048252405410191085,0.208984375,603
203,415744,13530,96.58,30,0.8321085600000001,0.2,-0.039315637201070786,-0.027488651442884777,0.000259251,-0.4079488543793559,0.0792236,0.5938701927661896,0.0008213968497633081,0.15983072916666666,606
204,417792,13590,94.95,30,0.83989643,0.2,-0.062375180423259735,-0.03319678139329577,0.000259251,-0.42503408963481587,0.06775188,0.6731046140193939,0.0006577105458139462,0.1708984375,609
205,419840,13660,96.39,30,0.8517125199999999,0.2,-0.05073443800210953,-0.021600290541149054,0.000259251,-0.38748658805464703,0.06005336,0.7023174166679382,0.0006384977070107803,0.16227213541666666,612
206,421888,13721,96.51,30,0.84113004,0.2,-0.06518328934907913,-0.03141380818366694,0.000259251,-0.5771141027410825,0.062664434,0.7307219505310059,0.0006375041169424852,0.20035807291666666,615
207,423936,13788,99.6,30,0.8543430500000001,0.2,-0.03813883662223816,-0.0335633575450629,0.000259251,-0.5503780938064059,0.07187158,0.8165921270847321,0.0003945235765362061,0.20882161458333334,618
208,425984,13853,99.88,30,0.8391931800000001,0.2,-0.04746450483798981,-0.029580280563095585,0.000259251,-0.5172653639068207,0.09569992,0.5783965587615967,0.000874031886572387,0.20654296875,621
209,428032,13916,99.8,30,0.83278136,0.2,-0.03392552211880684,-0.026905792687709134,0.000259251,-0.5050905477255583,0.07888799,0.6314107775688171,0.0007816233977185524,0.19986979166666666,624
210,430080,13983,97.08,30,0.81139724,0.2,-0.0494098886847496,-0.022840312973130494,0.000259251,-0.46332941359529894,0.101201646,0.6713677644729614,0.0006829287379635692,0.17073567708333334,627
211,432128,14060,96.53,30,0.81565392,0.2,-0.028759293258190155,-0.024135946596895035,0.000259251,-0.4535625586286187,0.08387135,0.7618632316589355,0.0005214778023704033,0.20068359375,630
212,434176,14130,96.57,30,0.8158573299999999,0.2,-0.05213040113449097,-0.02622050042070138,0.000259251,-0.4826259532322486,0.07125269,0.7472072243690491,0.000606721306212421,0.1806640625,633
213,436224,14192,97.03,30,0.8293900399999998,0.2,-0.005488036200404167,-0.023504620146316785,0.000259251,-0.4991527982056141,0.0738025,0.7349164485931396,0.0005963794484766064,0.18636067708333334,636
214,438272,14261,100.17,30,0.81656773,0.2,-0.05234592407941818,-0.032944107544608414,0.000259251,-0.6292666429653764,0.08888845,0.6559036374092102,0.0008368994003831176,0.22102864583333334,639
215,440320,14331,97.47,30,0.8028549899999997,0.2,-0.043994855135679245,-0.022986939235124737,0.000259251,-0.4798775212839246,0.112847894,0.4959399700164795,0.0011336211816039092,0.20296223958333334,642
216,442368,14402,99.38,30,0.80991753,0.2,-0.05868169665336609,-0.023461742462435115,0.000259251,-0.5082458027948936,0.13474038,0.5002543032169342,0.0011667926225224317,0.20865885416666666,645
217,444416,14466,102.16,30,0.8079693300000002,0.2,-0.05553963780403137,-0.02930028783157468,0.000259251,-0.4844998065382242,0.1301568,0.567914217710495,0.0008319637105766257,0.21126302083333334,648
218,446464,14525,99.36,30,0.8231164099999999,0.2,-0.06755237281322479,-0.030004734289832413,0.000259251,-0.6137495941172043,0.097720325,0.6280239522457123,0.0007376251199578595,0.21744791666666666,651
219,448512,14595,98.56,30,0.8448030699999998,0.2,-0.043783124536275864,-0.033459988655522466,0.000259251,-0.5225095506757498,0.06619145,0.5845359861850739,0.0007695384295705784,0.18196614583333334,654
220,450560,14658,98.87,30,0.85368995,0.2,-0.05174573138356209,-0.03242578328354284,0.000259251,-0.45132950600236654,0.061376877,0.5968964695930481,0.0007402450394996171,0.19059244791666666,657
221,452608,14718,98.38,30,0.8447790300000001,0.2,-0.061928510665893555,-0.027737082079208147,0.000259251,-0.46997597472121316,0.070924476,0.6248957812786102,0.000745462643862993,0.16975911458333334,660
222,454656,14785,93.23,30,0.8436740599999999,0.2,-0.07085231691598892,-0.03565236902795732,0.000259251,-0.45687391112248105,0.13132197,0.6183169186115265,0.0008340966945373415,0.19091796875,663
223,456704,14846,92.15,30,0.8436030300000001,0.2,-0.06027371808886528,-0.030149797443300486,0.000259251,-0.3674336097513636,0.0887592,0.6652564108371735,0.00065434135558462,0.17561848958333334,666
224,458752,14915,92.98,30,0.84616415,0.2,-0.050012361258268356,-0.02957510921017577,0.000259251,-0.3581567908016344,0.07971274,0.6151080429553986,0.000716408781499922,0.14811197916666666,669
225,460800,14973,92.78,30,0.85384545,0.2,-0.045314859598875046,-0.02846232083781312,0.000259251,-0.4236580611517032,0.08779299,0.539465457201004,0.0007662905751809982,0.18619791666666666,672
226,462848,15035,91.9,30,0.8614399900000003,0.2,-0.06711512804031372,-0.035092122425946094,0.000259251,-0.48107568578173715,0.079528205,0.6599991917610168,0.0006294856354240134,0.19514973958333334,675
227,464896,15098,92.85,30,0.8730353000000001,0.2,-0.038189131766557693,-0.02758804939609642,0.000259251,-0.3320651163036625,0.08432324,0.6952335834503174,0.0006599802330432188,0.15185546875,678
228,466944,15162,94.4,30,0.8817060999999999,0.2,-0.03215082734823227,-0.024918807903304696,0.000259251,-0.3220341800091167,0.108902566,0.6250121295452118,0.0008011892186914338,0.15478515625,681
229,468992,15221,93.87,30,0.87261577,0.2,-0.06388844549655914,-0.028832582427033532,0.000259251,-0.33544714469462633,0.11828004,0.6510174870491028,0.0005066322604155479,0.16471354166666666,684
230,471040,15286,93.59,30,0.8626248299999998,0.2,-0.04108831286430359,-0.0234994559820431,0.000259251,-0.35956704958031577,0.07695889,0.7463875114917755,0.0005081107030188529,0.15836588541666666,687
231,473088,15353,95.4,30,0.84062573,0.2,-0.030456192791461945,-0.024980067280315172,0.000259251,-0.34805512707680464,0.08052068,0.6768661439418793,0.0006766388017543553,0.14990234375,690
232,475136,15425,94.9,30,0.8126601500000001,0.2,-0.06418530642986298,-0.02589783406195541,0.000259251,-0.5244686758766571,0.092367284,0.6083637475967407,0.0009135066817786234,0.19970703125,693
233,477184,15486,95.37,30,0.81258133,0.2,-0.04859311133623123,-0.028729698232685525,0.000259251,-0.44556204074372846,0.10658253,0.6081156432628632,0.0008134452734035827,0.19694010416666666,696
