time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/loss,train/clip_range,train/n_updates,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate,train/clip_fraction
735,1505280,48445,0.6515299499999999,141.28,31,-0.10592806339263916,0.2,7340,0.6260837316513062,1.4029909,-0.07278609233908355,0.0038737798455258598,-0.39896899913437667,0.0003,0.504931640625
736,1507328,48505,0.60443964,128.0,31,-0.08123234659433365,0.2,7350,0.6153150498867035,1.6725819,-0.0716109983244678,0.0034279159837751648,-0.4064685529563576,0.0003,0.51328125
737,1509376,48564,0.61697542,130.56,31,-0.0950286015868187,0.2,7360,0.6170737743377686,1.4240546,-0.08178464026714209,0.00311446225259715,-0.4250292409211397,0.0003,0.535107421875
738,1511424,48627,0.6147709100000001,137.34,31,-0.09107251465320587,0.2,7370,0.7377141714096069,1.564618,-0.0841631241783034,0.0021092395782034146,-0.47170991068705914,0.0003,0.5626953125
739,1513472,48695,0.59698,134.9,31,-0.11619774252176285,0.2,7380,0.8442321270704269,1.2697723,-0.0875240572670009,0.0015452298428499489,-0.6225533076561988,0.0003,0.61796875
740,1515520,48758,0.61965658,136.08,31,-0.09206034988164902,0.2,7390,0.7797752618789673,1.4178677,-0.08181577634823042,0.0029166679643822134,-0.4405588536523283,0.0003,0.53798828125
741,1517568,48820,0.6470558100000001,140.41,31,-0.0869334489107132,0.2,7400,0.8108579516410828,1.9916235,-0.08614233017433434,0.0023596576666022884,-0.4600273982621729,0.0003,0.541015625
742,1519616,48885,0.6455728800000001,133.53,31,-0.10271286219358444,0.2,7410,0.7426013946533203,1.3214743,-0.0840631602855865,0.0028021399761200883,-0.42059771162457765,0.0003,0.527197265625
743,1521664,48951,0.6461348800000001,128.48,31,-0.1045505478978157,0.2,7420,0.5426877439022064,1.5338662,-0.0839563198009273,0.004104524174181279,-0.35412390157580376,0.0003,0.51630859375
744,1523712,49009,0.6352099299999999,113.11,31,-0.11284846067428589,0.2,7430,0.5446712672710419,1.6678905,-0.07667794443841558,0.004239664691704092,-0.318752321600914,0.0003,0.48173828125
745,1525760,49075,0.6639276099999999,119.74,31,-0.11337564885616302,0.2,7440,0.6573987007141113,1.3475568,-0.07686253075953572,0.0031468207860598342,-0.3816179481334984,0.0003,0.49111328125
746,1527808,49143,0.6261097899999999,113.26,31,-0.10409782081842422,0.2,7450,0.8013532012701035,1.4742603,-0.08200571865891107,0.0020298736493714387,-0.4722478617914021,0.0003,0.556494140625
747,1529856,49212,0.6234873400000001,115.86,31,-0.10729601979255676,0.2,7460,0.6809011399745941,1.6315844,-0.08147622011019848,0.0030985762849013556,-0.39991905419155954,0.0003,0.518408203125
748,1531904,49275,0.6497234499999999,126.66,31,-0.09634803235530853,0.2,7470,0.5796606540679932,1.6643114,-0.0837945698905969,0.0034642106023966336,-0.39839885602705183,0.0003,0.528662109375
749,1533952,49343,0.6736051300000001,134.82,31,-0.11277090758085251,0.2,7480,0.7884664684534073,1.4256154,-0.0902626934926957,0.001706413586907729,-0.5276001282036304,0.0003,0.574609375
750,1536000,49406,0.6640800400000001,134.84,31,-0.1221834123134613,0.2,7490,0.7693086862564087,1.423027,-0.08039279254444409,0.0026915249876765302,-0.4541084754280746,0.0003,0.5458984375
751,1538048,49460,0.68208801,139.1,31,-0.11127157509326935,0.2,7500,0.6243404746055603,1.6825409,-0.07964339140162338,0.0034992626427992946,-0.37496202322654426,0.0003,0.50791015625
752,1540096,49519,0.69287651,135.06,31,-0.10990026593208313,0.2,7510,0.687363862991333,1.7350247,-0.08755456247308757,0.0030962996137532174,-0.3941820901352912,0.0003,0.549853515625
753,1542144,49575,0.7047216500000001,135.82,31,-0.10251365602016449,0.2,7520,0.7157890796661377,1.5387251,-0.07795255355886184,0.0032747653054684633,-0.3349337283987552,0.0003,0.47607421875
754,1544192,49637,0.73659664,139.48,31,-0.12123037129640579,0.2,7530,0.6873330473899841,3.0067892,-0.08299305693362839,0.0029580799007817406,-0.2473218370694667,0.0003,0.55947265625
755,1546240,49700,0.73069088,134.86,31,-0.09865496307611465,0.2,7540,0.7228213846683502,1.7184196,-0.07890424571814947,0.0025296260966570115,-0.36956470063887537,0.0003,0.52314453125
756,1548288,49766,0.7477713500000002,136.8,31,-0.09372952580451965,0.2,7550,0.7280866801738739,1.4925876,-0.07426864244916942,0.0028156722783023724,-0.35359868458472193,0.0003,0.498388671875
757,1550336,49830,0.7488533699999997,135.45,31,-0.11268850415945053,0.2,7560,0.7872939258813858,1.6305379,-0.0798306638142094,0.002220193287394068,-0.3599227431230247,0.0003,0.492578125
758,1552384,49891,0.7544044099999999,140.63,31,-0.10639046877622604,0.2,7570,0.8003185093402863,1.8476032,-0.08214949377870653,0.0025699886904476444,-0.3780091487802565,0.0003,0.517431640625
759,1554432,49950,0.7473081199999999,142.06,31,-0.07782916724681854,0.2,7580,0.8378101140260696,1.5025752,-0.0814276363933459,0.0020934551939717494,-0.40501095084473493,0.0003,0.53125
760,1556480,50014,0.7095202599999999,135.86,31,-0.09885717928409576,0.2,7590,0.786899745464325,1.4750341,-0.07519828271761071,0.002568046629676246,-0.3501541853416711,0.0003,0.498583984375
761,1558528,50081,0.67505435,129.27,31,-0.11472892761230469,0.2,7600,0.6845578849315643,1.778056,-0.07593175111105666,0.003710406308164238,-0.33908780124038457,0.0003,0.495849609375
762,1560576,50145,0.6660407700000001,130.34,31,-0.0917988270521164,0.2,7610,0.6054888963699341,1.5907097,-0.0734723143541487,0.003565018135122955,-0.28308594757691025,0.0003,0.447021484375
763,1562624,50218,0.67529672,133.17,31,-0.10396197438240051,0.2,7620,0.8478993624448776,1.2141207,-0.07709117706399411,0.001785942710012023,-0.4553269575815648,0.0003,0.505322265625
764,1564672,50274,0.66102392,128.34,31,-0.1015835776925087,0.2,7630,0.8712839782238007,1.3692746,-0.08029035941581242,0.0017443972141336418,-0.37681624670512975,0.0003,0.48349609375
765,1566720,50342,0.67825327,129.7,31,-0.09502728283405304,0.2,7640,0.7973736077547073,1.4200559,-0.0775103795051109,0.002514691617034259,-0.3552896855864674,0.0003,0.489306640625
766,1568768,50404,0.6827562999999999,131.11,31,-0.10517475754022598,0.2,7650,0.7457256019115448,1.9389396,-0.0916660520073492,0.0021811779326526446,-0.4558584542945027,0.0003,0.59736328125
767,1570816,50465,0.69725291,138.95,31,-0.09355635941028595,0.2,7660,0.560608983039856,1.679708,-0.07751143444911576,0.003731585288551287,-0.38030650359578433,0.0003,0.520849609375
768,1572864,50534,0.69854104,140.2,31,-0.10684885829687119,0.2,7670,0.716160386800766,2.0620518,-0.0856284759065602,0.0020431447666851453,-0.4957902874797583,0.0003,0.56796875
769,1574912,50595,0.70914236,142.77,31,-0.05569150298833847,0.2,7680,0.6532478630542755,1.5343384,-0.07438233820139431,0.0028761661211319733,-0.3899595432449132,0.0003,0.52275390625
770,1576960,50662,0.6933148299999999,141.13,31,-0.10923011600971222,0.2,7690,0.7452052533626556,2.44181,-0.08912086320342497,0.002210658758485806,-0.39614921039901674,0.0003,0.53408203125
771,1579008,50721,0.6956389600000001,145.57,31,-0.0964922159910202,0.2,7700,0.7803146541118622,1.6909734,-0.07446439426857979,0.002405794998048805,-0.3435888252686709,0.0003,0.479052734375
772,1581056,50785,0.68694716,143.68,31,-0.09243074804544449,0.2,7710,0.8520492166280746,1.3424447,-0.07503520193567965,0.0018013123080891091,-0.4697816691361368,0.0003,0.526171875
773,1583104,50846,0.70757264,146.05,31,-0.09616377204656601,0.2,7720,0.7994372695684433,1.5196958,-0.08010080891253893,0.0024934853852755625,-0.3956991051789373,0.0003,0.519970703125
774,1585152,50921,0.6722850299999998,137.72,31,-0.10572981089353561,0.2,7730,0.7650429755449295,1.8751035,-0.07413745193189243,0.002645081069931621,-0.3668898470234126,0.0003,0.505712890625
775,1587200,50984,0.57037028,114.72,31,-0.1146024540066719,0.2,7740,0.5266477167606354,2.2685704,-0.0719428131589666,0.004440481873461977,-0.3254345363937318,0.0003,0.5064453125
776,1589248,51046,0.55816619,109.16,31,-0.09841221570968628,0.2,7750,0.4295477271080017,1.6777096,-0.07356776665546931,0.004712255963022471,-0.3824081612750888,0.0003,0.497509765625
777,1591296,51111,0.5122935900000001,105.85,31,-0.11396448314189911,0.2,7760,0.6541965007781982,1.6045213,-0.07997876477311365,0.0030249432566051837,-0.5198914714157581,0.0003,0.569580078125
778,1593344,51173,0.51287803,111.47,31,-0.05734310299158096,0.2,7770,0.6142178177833557,1.4098217,-0.07355447222362273,0.003667336931175669,-0.46794282998889686,0.0003,0.533984375
779,1595392,51230,0.51103173,106.46,31,-0.09066196531057358,0.2,7780,0.6889843046665192,1.476156,-0.0809871046745684,0.0023894961041150964,-0.5301976472139358,0.0003,0.57392578125
780,1597440,51292,0.55043644,119.89,31,-0.12781085073947906,0.2,7790,0.6697689294815063,1.8556093,-0.08316824336361606,0.0025986616434238385,-0.4137546028010547,0.0003,0.544580078125
781,1599488,51353,0.58640457,129.6,31,-0.0923890694975853,0.2,7800,0.6999175548553467,1.6291287,-0.07935872442030814,0.0026286615204298867,-0.4761814221739769,0.0003,0.539208984375
782,1601536,51411,0.62427293,141.7,31,-0.11448957771062851,0.2,7810,0.6165921688079834,1.5238717,-0.07860493061889429,0.0029877714383474085,-0.42449715342372657,0.0003,0.534619140625
783,1603584,51476,0.6265831700000001,140.45,31,-0.0607912503182888,0.2,7820,0.7592234313488007,1.3636885,-0.08112649611721282,0.0019106991569060483,-0.49528988897800447,0.0003,0.56669921875
784,1605632,51537,0.6490187199999999,147.79,31,-0.10640639066696167,0.2,7830,0.7101302444934845,1.5639573,-0.07755973044550046,0.002918155516817933,-0.41775334835983813,0.0003,0.519580078125
785,1607680,51598,0.66040323,148.55,31,-0.08032641559839249,0.2,7840,0.7863444536924362,2.3086085,-0.08681640599970705,0.001928490290993068,-0.5055824399925768,0.0003,0.5662109375
786,1609728,51661,0.67553346,150.56,31,-0.10381060093641281,0.2,7850,0.7971183061599731,1.2805512,-0.0817453534604283,0.0022469279350843863,-0.5088698267936707,0.0003,0.5560546875
787,1611776,51729,0.6836062899999998,148.51,31,-0.09498590230941772,0.2,7860,0.6754315793514252,1.3940175,-0.07987677101045847,0.0028408498685166704,-0.41030004853382707,0.0003,0.5220703125
788,1613824,51787,0.7151932999999999,155.91,31,-0.1208161860704422,0.2,7870,0.7117931246757507,1.5912333,-0.08370886180782691,0.0027403741842135787,-0.4173609887249768,0.0003,0.54189453125
789,1615872,51848,0.6988721800000002,150.39,31,-0.11988695710897446,0.2,7880,0.7957834452390671,2.1785648,-0.08939981485018507,0.0018451289361109957,-0.465574752073735,0.0003,0.562109375
790,1617920,51909,0.7137463300000002,150.71,31,-0.11940841376781464,0.2,7890,0.6275536119937897,2.226769,-0.08071685626055114,0.0034680471471801866,-0.4362280335277319,0.0003,0.5509765625
791,1619968,51974,0.69205987,145.95,31,-0.11391041427850723,0.2,7900,0.6893378794193268,1.4933157,-0.0844444228685461,0.0026988384626747573,-0.47938623297959565,0.0003,0.568505859375
792,1622016,52040,0.6992635199999999,147.8,31,-0.09765663743019104,0.2,7910,0.6722224950790405,1.9498125,-0.07653364898287691,0.0034594466491398635,-0.45726334787905215,0.0003,0.5552734375
793,1624064,52104,0.68576801,147.69,31,-0.10385201126337051,0.2,7920,0.7256544828414917,1.5331557,-0.08755079594557173,0.0022278520576946904,-0.47973322719335554,0.0003,0.577294921875
794,1626112,52171,0.6318802000000001,136.28,31,-0.09796016663312912,0.2,7930,0.6781538426876068,1.5551374,-0.08650057928753085,0.002849477239578846,-0.4760483279824257,0.0003,0.5814453125
795,1628160,52236,0.6309269899999999,138.02,31,-0.09785565733909607,0.2,7940,0.557999461889267,1.4992518,-0.08032926337036769,0.004081053662594059,-0.42610737243667246,0.0003,0.530908203125
796,1630208,52300,0.63654277,138.77,31,-0.11384937912225723,0.2,7950,0.7158860564231873,1.4275836,-0.0843844388204161,0.0021431375795145867,-0.49826960619539024,0.0003,0.5607421875
797,1632256,52361,0.6185845699999999,136.58,31,-0.09613233804702759,0.2,7960,0.7267690896987915,1.5010424,-0.08003254904760979,0.002794081360116252,-0.45989456214010715,0.0003,0.531005859375
798,1634304,52428,0.64008485,138.9,31,-0.08001105487346649,0.2,7970,0.6538803279399872,1.563117,-0.07915678460849448,0.0029657564286026173,-0.3990295551717281,0.0003,0.514990234375
799,1636352,52490,0.62541872,139.14,31,-0.09994950890541077,0.2,7980,0.777332216501236,1.3334837,-0.08218802353658247,0.002087612851028098,-0.4816610201261938,0.0003,0.558056640625
800,1638400,52551,0.61844698,139.46,31,-0.10337512940168381,0.2,7990,0.7508829236030579,1.6390808,-0.08177529820241033,0.002630755312020483,-0.4809836666099727,0.0003,0.547412109375
801,1640448,52619,0.64154888,149.03,31,-0.10660939663648605,0.2,8000,0.5088248550891876,1.5058272,-0.08548950933036395,0.0029554093180195196,-0.4701318479143083,0.0003,0.555615234375
802,1642496,52685,0.67589397,163.06,31,-0.11293821036815643,0.2,8010,0.7705216854810715,1.3495984,-0.09157953975081909,0.001628994889142632,-0.5214544281363487,0.0003,0.57548828125
803,1644544,52745,0.67393399,161.09,31,-0.09980088472366333,0.2,8020,0.810968667268753,1.2400973,-0.08241596078732982,0.001598820862454886,-0.5539373181760311,0.0003,0.575341796875
804,1646592,52815,0.6781467199999999,161.09,31,-0.09395783394575119,0.2,8030,0.7622162997722626,1.4177821,-0.08367779490363318,0.002525785302532313,-0.4952326132915914,0.0003,0.549658203125
805,1648640,52878,0.6727784199999999,159.32,31,-0.10809250175952911,0.2,8040,0.7288078665733337,1.8308864,-0.0844757608807413,0.0027479017800942527,-0.4544624170288444,0.0003,0.5498046875
806,1650688,52937,0.6860407500000001,159.08,31,-0.09543214738368988,0.2,8050,0.7086509764194489,1.459198,-0.07591792410821654,0.0032883513369597493,-0.432490090560168,0.0003,0.53115234375
807,1652736,52998,0.6888482899999998,164.28,31,-0.09893874078989029,0.2,8060,0.7740809619426727,1.4472818,-0.08339765212731436,0.0021970080812025116,-0.4623318972066045,0.0003,0.5484375
808,1654784,53056,0.7075733999999998,167.48,31,-0.11266592144966125,0.2,8070,0.7700321823358536,1.2821122,-0.0811398527090205,0.0019482375148072606,-0.580022515449673,0.0003,0.607177734375
809,1656832,53125,0.70715771,166.18,31,-0.10093248635530472,0.2,8080,0.7431937158107758,1.5798845,-0.08400619525345973,0.0022431695548220886,-0.4608174952678382,0.0003,0.547021484375
810,1658880,53186,0.6931471400000001,157.76,31,-0.11621318757534027,0.2,8090,0.7543492615222931,2.6471252,-0.0958323230734095,0.001638190931043937,-0.3905702987220138,0.0003,0.603515625
811,1660928,53248,0.7148024099999999,162.24,31,-0.1049150750041008,0.2,8100,0.6761773526668549,1.4090621,-0.08242682754062117,0.0029580829861515666,-0.38421950354240836,0.0003,0.52021484375
812,1662976,53319,0.7223000300000001,165.51,31,-0.12132661044597626,0.2,8110,0.8125471472740173,1.355166,-0.09060107200639322,0.0016011807834729551,-0.4837831759825349,0.0003,0.56923828125
813,1665024,53385,0.7552878700000002,173.69,31,-0.06169150024652481,0.2,8120,0.8233950436115265,1.5947825,-0.08587327071436449,0.0019490090187900932,-0.44272574260830877,0.0003,0.540380859375
814,1667072,53453,0.7707452100000002,176.17,31,-0.1043969914317131,0.2,8130,0.833759218454361,1.2974412,-0.08202341192518361,0.0015563534092507326,-0.4483285966329277,0.0003,0.556396484375
815,1669120,53518,0.7739477499999999,171.34,31,-0.09080258011817932,0.2,8140,0.7666726261377335,1.4747221,-0.07560007300926372,0.002760268412748701,-0.39756239000707866,0.0003,0.500048828125
816,1671168,53581,0.71255815,150.96,31,-0.1110234335064888,0.2,8150,0.7423997521400452,1.4581139,-0.08554892762331293,0.002337456917666714,-0.44395099151879547,0.0003,0.54814453125
817,1673216,53639,0.7004307,146.56,31,-0.10565346479415894,0.2,8160,0.5373041927814484,1.599444,-0.08469543345854617,0.003821026698278729,-0.38971501737833025,0.0003,0.536767578125
818,1675264,53709,0.6434279299999999,132.19,31,-0.1221383586525917,0.2,8170,0.5789959728717804,1.5345534,-0.08285871887928806,0.003422418922491488,-0.385502051981166,0.0003,0.532421875
819,1677312,53769,0.60052762,119.23,31,-0.11574766784906387,0.2,8180,0.6535362005233765,1.8016938,-0.07962086771149188,0.003324120167962974,-0.4451117614284158,0.0003,0.540625
820,1679360,53828,0.59280593,121.71,31,-0.10199075937271118,0.2,8190,0.5251183807849884,1.9480745,-0.08166895159520209,0.0036659165416494943,-0.3995471575297415,0.0003,0.51494140625
821,1681408,53890,0.5842276,123.05,31,-0.070705346763134,0.2,8200,0.6899349987506866,1.5775578,-0.07995744206709787,0.0025369156879605725,-0.46162733286619184,0.0003,0.53759765625
822,1683456,53956,0.59067712,130.73,31,-0.10160820931196213,0.2,8210,0.7162622809410095,1.1580986,-0.08594542679493315,0.00230412340570183,-0.49622408039867877,0.0003,0.55517578125
823,1685504,54025,0.6436657299999999,143.77,31,-0.12732088565826416,0.2,8220,0.7350654304027557,1.4690663,-0.09257337753660977,0.0024948543850769056,-0.5153709650970996,0.0003,0.579345703125
824,1687552,54087,0.65575479,154.59,31,-0.12321493029594421,0.2,8230,0.7375089526176453,1.5115519,-0.09298722980020102,0.002057942684950831,-0.5060701414011419,0.0003,0.586083984375
825,1689600,54146,0.6647196500000001,164.48,31,-0.11042578518390656,0.2,8240,0.7837899774312973,1.2983866,-0.09710007298272103,0.0017837978333773209,-0.6718072460964322,0.0003,0.639599609375
826,1691648,54207,0.6707160799999999,172.13,31,-0.11193273961544037,0.2,8250,0.7934105545282364,1.3183607,-0.09342694669030607,0.001773798373505997,-0.628395468275994,0.0003,0.61015625
827,1693696,54273,0.6939151,180.46,31,-0.10862598568201065,0.2,8260,0.7742260992527008,1.4364486,-0.09173261430114507,0.001635268631798681,-0.6072921687737107,0.0003,0.61689453125
828,1695744,54347,0.7198764799999999,189.23,31,-0.1161249577999115,0.2,8270,0.851679265499115,1.3496133,-0.08562744010414462,0.001315964970308414,-0.5063383178785443,0.0003,0.5486328125
829,1697792,54411,0.7317538900000001,185.97,31,-0.10669264942407608,0.2,8280,0.7921880781650543,1.7336212,-0.08265252930577845,0.002058356613633805,-0.48944764100015165,0.0003,0.552880859375
830,1699840,54479,0.7417916200000001,184.19,31,-0.10684973001480103,0.2,8290,0.7476248145103455,1.7674215,-0.08476153595838695,0.002460745543248777,-0.4065660424064845,0.0003,0.52216796875
831,1701888,54551,0.7358273099999999,175.07,31,-0.10264905542135239,0.2,8300,0.8319409638643265,1.5910927,-0.07843121550104115,0.002097781260636111,-0.4056952847633511,0.0003,0.488232421875
832,1703936,54613,0.7327934399999998,157.04,31,-0.08935852348804474,0.2,8310,0.7960959821939468,1.5967845,-0.08288557026535273,0.002623301526909927,-0.37447864771820605,0.0003,0.52021484375
833,1705984,54677,0.74120405,148.72,31,-0.10212156176567078,0.2,8320,0.7468253672122955,1.6312588,-0.08235238312627188,0.002939413327112561,-0.39387838672846553,0.0003,0.518115234375
834,1708032,54738,0.74102395,145.28,31,-0.08258006721735,0.2,8330,0.7559022605419159,1.6791769,-0.07932451122323983,0.002627701953679207,-0.43072074810042976,0.0003,0.534375
835,1710080,54804,0.7432293099999999,142.78,31,-0.10331455618143082,0.2,8340,0.742497593164444,1.4273015,-0.08363201758766081,0.002387276258377824,-0.5150502732023596,0.0003,0.571240234375
836,1712128,54863,0.7620083599999999,149.05,31,-0.1046639084815979,0.2,8350,0.77488012611866,1.4637377,-0.08180675525218248,0.002427638079461758,-0.4513416417874396,0.0003,0.536767578125
837,1714176,54926,0.7475606900000001,147.34,31,-0.11318229138851166,0.2,8360,0.7671561390161514,2.066309,-0.08834153404168318,0.0018964317423524335,-0.4446935258805752,0.0003,0.57861328125
838,1716224,54985,0.7244101799999999,142.26,31,-0.10012941807508469,0.2,8370,0.7695936113595963,1.47891,-0.0820804862829391,0.0024356855885343974,-0.4390369596891105,0.0003,0.525732421875
839,1718272,55043,0.7241509199999999,144.09,31,-0.10357087850570679,0.2,8380,0.6371535956859589,1.6601789,-0.08014453666401096,0.004019537696876796,-0.4066531238146126,0.0003,0.5146484375
840,1720320,55101,0.6937690500000002,137.83,31,-0.08869601786136627,0.2,8390,0.7054131627082825,1.5952069,-0.07967645277676638,0.002977457096494618,-0.3949591742828488,0.0003,0.50771484375
841,1722368,55169,0.6830288800000001,132.18,31,-0.11096721887588501,0.2,8400,0.6525877118110657,1.6098397,-0.07877750712796114,0.0034150192033848724,-0.4003786156885326,0.0003,0.50537109375
842,1724416,55234,0.6643951900000001,127.13,31,-0.11676464974880219,0.2,8410,0.7465216815471649,1.3642099,-0.08135199701646342,0.0025320068480141344,-0.41269131042063234,0.0003,0.5091796875
843,1726464,55297,0.6493723299999999,122.37,31,-0.09239500761032104,0.2,8420,0.6990932524204254,1.4679565,-0.08221860074845608,0.0028286528202443153,-0.408077506441623,0.0003,0.53515625
844,1728512,55367,0.6702106600000001,130.33,31,-0.10623443126678467,0.2,8430,0.7086057960987091,1.6044742,-0.07733665559208021,0.0033258490555454047,-0.4245953343808651,0.0003,0.53017578125
845,1730560,55427,0.6607895399999997,127.39,31,-0.09616340696811676,0.2,8440,0.8157004714012146,1.3738737,-0.08419525270583109,0.0019479393578876625,-0.48041330371052027,0.0003,0.538916015625
846,1732608,55490,0.6953604899999999,135.78,31,-0.11235178261995316,0.2,8450,0.6624101996421814,1.5133986,-0.07647116699954495,0.003528489559175796,-0.33923771609552206,0.0003,0.47490234375
847,1734656,55554,0.7058328699999998,137.83,31,-0.124519944190979,0.2,8460,0.7604357153177261,1.6538422,-0.08570983990211971,0.001939454315470357,-0.41360241393558683,0.0003,0.554736328125
848,1736704,55614,0.7073910999999999,136.92,31,-0.1088351309299469,0.2,8470,0.8020269870758057,1.6637204,-0.07939697815745603,0.002089835922743077,-0.39710439248010515,0.0003,0.532958984375
849,1738752,55671,0.7097513200000001,134.26,31,-0.10677223652601242,0.2,8480,0.7896245121955872,1.4549047,-0.0782061856938526,0.0023844134590035536,-0.4108029933646321,0.0003,0.522265625
850,1740800,55730,0.7106110299999999,132.82,31,-0.09647033363580704,0.2,8490,0.6876876950263977,1.4651812,-0.07519701974524651,0.003130591113222181,-0.3697642440907657,0.0003,0.474169921875
851,1742848,55793,0.71571659,134.69,31,-0.10513141751289368,0.2,8500,0.7767003774642944,1.3688419,-0.08210043787257745,0.0022034630959751667,-0.45528970630839466,0.0003,0.53720703125
852,1744896,55854,0.7427410200000001,142.14,31,-0.08965230733156204,0.2,8510,0.8174728751182556,1.4852029,-0.0849517658003606,0.001769923778010707,-0.4552187932655215,0.0003,0.54091796875
853,1746944,55917,0.73496183,142.0,31,-0.1192612498998642,0.2,8520,0.8618649989366531,1.2140813,-0.08305109904904384,0.001575432636491314,-0.5083501065149904,0.0003,0.542919921875
854,1748992,55976,0.7416018100000001,144.44,31,-0.11252287030220032,0.2,8530,0.8373044431209564,1.512726,-0.09073239509016276,0.0019031858708331128,-0.49608648121356963,0.0003,0.547314453125
855,1751040,56041,0.7443111499999999,146.24,31,-0.10287211835384369,0.2,8540,0.8354885280132294,1.3975906,-0.07962450335908215,0.0018975569562826422,-0.47004069564864037,0.0003,0.524755859375
856,1753088,56106,0.76706593,151.41,31,-0.10883715003728867,0.2,8550,0.7664003819227219,1.3009725,-0.08524012601701543,0.002509528298469377,-0.5070267795585096,0.0003,0.528857421875
857,1755136,56175,0.7584071000000001,154.15,31,-0.10536357760429382,0.2,8560,0.8332355320453644,1.9304137,-0.08990032967994921,0.0017267131588596385,-0.46719181081280114,0.0003,0.54521484375
858,1757184,56240,0.72017899,147.71,31,-0.10280303657054901,0.2,8570,0.7760020196437836,1.6261761,-0.08382436905230861,0.0022004988672051696,-0.5384334010072053,0.0003,0.56875
859,1759232,56307,0.71578347,149.38,31,-0.11032377183437347,0.2,8580,0.5815664827823639,1.7109613,-0.08170008928864263,0.003977609884532285,-0.4850132373161614,0.0003,0.556689453125
860,1761280,56372,0.67917035,142.71,31,-0.10397876054048538,0.2,8590,0.7493909001350403,1.561059,-0.08579967735568061,0.00222518543159822,-0.5004681565798819,0.0003,0.544482421875
861,1763328,56437,0.6857912399999999,149.38,31,-0.07932648062705994,0.2,8600,0.6847054064273834,1.5038388,-0.08416416996624321,0.0033915059953869785,-0.46623425623402,0.0003,0.539404296875
862,1765376,56494,0.6883014300000001,158.19,31,-0.10638628900051117,0.2,8610,0.7940529733896255,1.3942202,-0.08597943135537207,0.0017871836500489735,-0.5992368918843567,0.0003,0.59736328125
863,1767424,56554,0.68462526,163.57,31,-0.12361042201519012,0.2,8620,0.8116661608219147,1.2593255,-0.0891228532709647,0.0015535568787527153,-0.7226741158403456,0.0003,0.63466796875
864,1769472,56612,0.6698440099999999,165.76,31,-0.1022113636136055,0.2,8630,0.752234160900116,1.3120933,-0.0921520595846232,0.0019603122680564413,-0.5842529173009098,0.0003,0.604150390625
865,1771520,56675,0.6613896799999999,164.6,31,-0.10309326648712158,0.2,8640,0.7398916482925415,1.4513781,-0.08358890638919547,0.0027347571503923973,-0.4814493112266064,0.0003,0.55068359375
866,1773568,56736,0.63731165,160.98,31,-0.1028241515159607,0.2,8650,0.7760037928819656,1.5481292,-0.08334743425366468,0.0020435688356883475,-0.5416206371970474,0.0003,0.590673828125
867,1775616,56801,0.60654286,155.39,31,-0.07631886005401611,0.2,8660,0.5053991377353668,1.5525243,-0.07644868785864674,0.004262768935222994,-0.4012159759644419,0.0003,0.527392578125
868,1777664,56870,0.64405451,163.75,31,-0.0955251157283783,0.2,8670,0.5642121434211731,2.715527,-0.0847946155059617,0.002895064292169991,-0.48637763410806656,0.0003,0.5609375
869,1779712,56947,0.63687282,150.42,31,-0.0674777403473854,0.2,8680,0.6978984475135803,1.2932563,-0.08856038033845834,0.0021372390941905906,-0.4637916888576001,0.0003,0.555224609375
870,1781760,57007,0.64361563,149.09,31,-0.09444782882928848,0.2,8690,0.7620396763086319,1.437821,-0.08180222753144335,0.0021836941203218887,-0.46786013068631294,0.0003,0.55859375
871,1783808,57068,0.65279776,153.3,31,-0.10013151168823242,0.2,8700,0.8246237933635712,1.1913149,-0.08961430176277645,0.001896830479563505,-0.5862495292909443,0.0003,0.58310546875
872,1785856,57133,0.6404868499999999,148.91,31,-0.12354939430952072,0.2,8710,0.7234615385532379,1.5030102,-0.09007075526751578,0.0029623164962686134,-0.5033650239929557,0.0003,0.569873046875
873,1787904,57195,0.66539513,158.3,31,-0.09915000200271606,0.2,8720,0.7950017005205154,1.4377682,-0.08797567306901329,0.002565708312249626,-0.5212052561342716,0.0003,0.548876953125
874,1789952,57261,0.6924721399999999,168.37,31,-0.08925186097621918,0.2,8730,0.8363578617572784,1.3114669,-0.07564480682485737,0.0019297454422485317,-0.5250661343336105,0.0003,0.5376953125
875,1792000,57324,0.7305399300000001,177.33,31,-0.11642017960548401,0.2,8740,0.8470932841300964,1.4998784,-0.08666837081254926,0.0018404104874207405,-0.5575000083073973,0.0003,0.59990234375
876,1794048,57386,0.7410365300000001,178.07,31,-0.12035910785198212,0.2,8750,0.821645587682724,1.6082475,-0.0888528023249819,0.0017893632377308677,-0.5870640859007835,0.0003,0.603955078125
877,1796096,57443,0.7384927299999999,178.12,31,-0.0922699123620987,0.2,8760,0.776081308722496,1.5111909,-0.08722027052717748,0.0023414396522639437,-0.5218681851401925,0.0003,0.59384765625
878,1798144,57513,0.7203762699999998,176.06,31,-0.09842827171087265,0.2,8770,0.771229475736618,1.3070769,-0.0894979789329227,0.002185118678789877,-0.5219115373678506,0.0003,0.5693359375
