rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,time/fps,time/total_timesteps,train/n_updates,train/loss,train/learning_rate
0.21540197,5620,65.82,0.05,4961,41,204278,13560,4.265947191015584e-05,1.9070714918537712e-05
0.19574186000000005,5640,52.0,0.05,4981,41,204936,13620,6.375537277563126e-05,1.9070714918537712e-05
0.17923219000000004,5660,41.3,0.05,5008,41,205710,13690,6.212801081346697e-05,1.9070714918537712e-05
0.18078215999999997,5680,38.64,0.05,5033,41,206476,13760,3.868407302434207e-05,1.9070714918537712e-05
0.18286869,5700,41.38,0.05,5068,40,207718,13820,4.224873755447334e-05,1.9070714918537712e-05
0.21054122,5720,47.36,0.05,5105,40,209014,13890,4.1037281607714246e-05,1.9070714918537712e-05
0.22262664999999998,5740,49.78,0.05,5132,40,209914,13960,3.761271036637481e-05,1.9070714918537712e-05
0.24096045,5760,55.49,0.05,5167,40,211259,14020,3.790906830545282e-05,1.9070714918537712e-05
0.24457925,5780,57.51,0.05,5197,40,212227,14090,4.519222557064495e-05,1.9070714918537712e-05
0.23390803,5800,51.01,0.05,5216,40,212819,14160,4.567624237097334e-05,1.9070714918537712e-05
0.22853674,5820,49.84,0.05,5249,40,213998,14220,3.5777900211542144e-05,1.9070714918537712e-05
0.21541907999999999,5840,49.24,0.05,5274,40,214838,14290,4.3893578003917354e-05,1.9070714918537712e-05
0.21602116,5860,46.81,0.05,5304,40,215940,14360,5.639173609779391e-05,1.9070714918537712e-05
0.22503964999999998,5880,44.5,0.05,5327,40,216677,14420,6.293401665971032e-05,1.9070714918537712e-05
0.24628426999999997,5900,49.35,0.05,5356,40,217754,14490,5.220339971856447e-05,1.9070714918537712e-05
0.25571164,5920,50.05,0.05,5393,40,219003,14560,3.696801995829446e-05,1.9070714918537712e-05
0.26853307,5940,55.45,0.05,5431,40,220383,14620,3.5231298170401715e-05,1.9070714918537712e-05
0.26259341,5960,52.54,0.05,5455,40,221194,14690,4.895650145044783e-05,1.9070714918537712e-05
0.26596538,5980,54.49,0.05,5483,40,222126,14760,4.9472483624413144e-05,1.9070714918537712e-05
0.23918572999999999,6000,50.89,0.05,5505,40,222843,14820,4.3693080169759926e-05,1.9070714918537712e-05
0.21708961,6020,46.22,0.05,5529,40,223625,14890,2.3712870824965648e-05,1.9070714918537712e-05
0.21533216,6040,43.17,0.05,5561,40,224700,14960,3.85884928618907e-05,1.9070714918537712e-05
0.21541885,6060,43.29,0.05,5583,40,225523,15020,4.8242253251373766e-05,1.9070714918537712e-05
0.19642651,6080,40.43,0.05,5605,40,226169,15090,5.5260952649405226e-05,1.9070714918537712e-05
0.20428816000000002,6100,41.25,0.05,5630,40,226968,15160,2.7663286437018543e-05,1.9070714918537712e-05
0.21591631999999997,6120,41.88,0.05,5657,40,227813,15220,4.61685873233364e-05,1.9070714918537712e-05
0.19773979,6140,38.69,0.05,5681,40,228569,15290,3.4586357287480496e-05,1.9070714918537712e-05
0.18955990999999997,6160,38.69,0.05,5707,40,229392,15360,3.100336471106857e-05,1.9070714918537712e-05
0.19440641,6180,40.96,0.05,5732,40,230265,15420,4.956781876899186e-05,1.9070714918537712e-05
0.21792795,6200,44.64,0.05,5765,40,231432,15490,2.8064375419489808e-05,1.9070714918537712e-05
0.22654344999999998,6220,47.55,0.05,5797,40,232568,15560,4.798885984200751e-05,1.9070714918537712e-05
0.25659915,6240,54.48,0.05,5836,40,234017,15620,3.5417120125202926e-05,1.9070714918537712e-05
0.27446337,6260,57.37,0.05,5868,40,235129,15690,4.2539292462606684e-05,1.9070714918537712e-05
0.29406879,6280,59.03,0.05,5899,40,236168,15760,3.969496265199268e-05,1.9070714918537712e-05
0.28975466,6300,60.58,0.05,5930,40,237490,15820,3.8469671017082875e-05,1.9070714918537712e-05
0.27917675,6320,58.93,0.05,5958,40,238461,15890,4.482977028601454e-05,1.9070714918537712e-05
0.26068221999999996,6340,52.72,0.05,5979,40,239289,15960,4.586775357893202e-05,1.9070714918537712e-05
0.24351650999999996,6360,48.76,0.05,5999,40,240005,16020,4.947470897604944e-05,1.9070714918537712e-05
0.23464153,6380,51.76,0.05,6036,39,241344,16090,4.4517270498545256e-05,1.9070714918537712e-05
0.24650930000000001,6400,59.37,0.05,6090,39,243427,16160,4.364279948276817e-05,1.9070714918537712e-05
0.26720184999999996,6420,66.61,0.05,6127,40,245122,16220,4.7359890049847306e-05,1.9070714918537712e-05
0.26628659000000005,6440,65.02,0.05,6148,39,245791,16290,4.174982332187938e-05,1.9070714918537712e-05
0.30444616999999996,6460,80.65,0.05,6201,40,248070,16360,3.4769757166941415e-05,1.9070714918537712e-05
0.34632612,6480,94.89,0.05,6262,40,250833,16420,3.951082071580458e-05,1.9070714918537712e-05
0.3473933900000001,6500,96.3,0.05,6315,40,253057,16490,5.1248095769551585e-05,1.9070714918537712e-05
0.35189378,6520,91.1,0.05,6346,40,254232,16560,3.187318743584911e-05,1.9070714918537712e-05
0.37904717999999993,6540,96.3,0.05,6377,40,255421,16620,5.191652589928708e-05,1.9070714918537712e-05
0.4145324900000001,6560,91.83,0.05,6419,40,257253,16690,5.524448142750771e-05,1.9070714918537712e-05
0.40427529999999995,6580,79.9,0.05,6463,40,258823,16760,5.056665859228815e-05,1.9070714918537712e-05
0.4249461800000001,6600,76.71,0.05,6511,40,260728,16820,6.85892946421518e-05,1.9070714918537712e-05
0.43058973,6620,77.34,0.05,6544,40,261966,16890,4.20975102315424e-05,1.9070714918537712e-05
0.40308181000000004,6640,74.93,0.05,6571,40,262914,16960,6.799288075853838e-05,1.9070714918537712e-05
0.36379706000000006,6660,71.64,0.05,6608,40,264417,17020,7.829230671632103e-05,1.9070714918537712e-05
0.35812884999999994,6680,68.91,0.05,6641,40,265714,17090,3.9143852700362916e-05,1.9070714918537712e-05
0.33326138,6700,60.91,0.05,6670,39,266819,17160,4.965697498846566e-05,1.9070714918537712e-05
0.34213985,6720,68.29,0.05,6716,40,268795,17220,4.4874563263874735e-05,1.9070714918537712e-05
0.37857944999999993,6740,71.82,0.05,6751,40,270096,17290,6.439389180741273e-05,1.9070714918537712e-05
0.3745352699999999,6760,68.05,0.05,6779,40,271222,17360,7.271604281413601e-05,1.9070714918537712e-05
0.3441881300000001,6780,65.39,0.05,6804,40,272253,17420,4.3912723413086496e-05,1.9070714918537712e-05
0.3457657400000001,6800,68.62,0.05,6840,40,273681,17490,3.609642990340944e-05,1.9070714918537712e-05
0.33186324,6820,60.93,0.05,6871,40,274888,17560,5.8987446936953344e-05,1.9070714918537712e-05
0.32907650999999993,6840,59.78,0.05,6901,40,276074,17620,5.466064003485371e-05,1.9070714918537712e-05
0.32359422000000004,6860,58.06,0.05,6928,39,277028,17690,6.680203696305398e-05,1.9070714918537712e-05
0.3616874900000001,6880,62.98,0.05,6966,39,278551,17760,5.698656550521264e-05,1.9070714918537712e-05
0.3681274,6900,62.89,0.05,7001,39,279970,17820,4.4302801507001276e-05,1.9070714918537712e-05
0.37420199,6920,68.52,0.05,7043,39,281740,17890,8.041637129281298e-05,1.9070714918537712e-05
0.32896794999999995,6940,73.6,0.05,7085,40,283434,17960,9.071989807125646e-05,1.9070714918537712e-05
0.31069640000000004,6960,71.55,0.05,7107,39,284183,18020,5.276043602862046e-05,1.9070714918537712e-05
0.28448213,6980,71.18,0.05,7145,39,285669,18090,8.497635490130051e-05,1.9070714918537712e-05
0.25851571999999995,7000,64.74,0.05,7170,39,286444,18160,8.674013388372259e-05,1.9070714918537712e-05
0.25529868,7020,66.26,0.05,7217,39,288366,18220,4.919406219414668e-05,1.9070714918537712e-05
0.28512229,7040,61.12,0.05,7248,39,289546,18290,5.7049137103604154e-05,1.9070714918537712e-05
0.31463673,7060,70.56,0.05,7291,39,291239,18360,6.649310435022927e-05,1.9070714918537712e-05
0.3394603700000001,7080,67.08,0.05,7319,39,292377,18420,5.58128365810262e-05,1.9070714918537712e-05
0.37858616,7100,73.63,0.05,7352,39,293807,18490,6.592114532395499e-05,1.9070714918537712e-05
0.4132966199999999,7120,79.4,0.05,7411,39,296306,18560,6.252514485822757e-05,1.9070714918537712e-05
0.43967799,7140,83.57,0.05,7447,40,297903,18620,4.5461161062121394e-05,1.9070714918537712e-05
0.46096933000000007,7160,83.41,0.05,7491,39,299580,18690,5.6690010569582225e-05,1.9070714918537712e-05
0.46224176,7180,86.75,0.05,7526,39,301052,18760,6.130557358119404e-05,1.9070714918537712e-05
0.44409336000000005,7200,83.28,0.05,7555,39,302135,18820,5.719342898373725e-05,1.9070714918537712e-05
0.4405225400000001,7220,72.61,0.05,7589,40,303567,18890,5.84678247832926e-05,1.9070714918537712e-05
0.4660798,7240,75.19,0.05,7634,40,305422,18960,6.129526846052614e-05,1.9070714918537712e-05
0.44974844,7260,69.22,0.05,7662,39,306502,19020,8.936151452871854e-05,1.9070714918537712e-05
0.46358745999999995,7280,73.39,0.05,7709,40,308391,19090,6.636158523178892e-05,1.9070714918537712e-05
0.47783499000000007,7300,83.11,0.05,7757,40,310446,19160,4.011641849501757e-05,1.9070714918537712e-05
0.45809773000000015,7320,84.49,0.05,7794,40,312016,19220,6.447762025345583e-05,1.9070714918537712e-05
0.47434815999999996,7340,90.66,0.05,7848,40,314488,19290,4.815922748093726e-05,1.9070714918537712e-05
0.504756,7360,100.0,0.05,7896,40,316502,19360,5.127681060912437e-05,1.9070714918537712e-05
0.49701949999999995,7380,104.15,0.05,7948,40,318806,19420,7.177321595008834e-05,1.9070714918537712e-05
0.53768395,7400,103.94,0.05,7994,40,320840,19490,7.234608947328524e-05,1.9070714918537712e-05
0.55076434,7420,107.11,0.05,8039,40,322727,19560,9.68975849900744e-05,1.9070714918537712e-05
0.5098978099999999,7440,96.35,0.05,8075,40,324123,19620,5.2140319985483076e-05,1.9070714918537712e-05
0.48354321,7460,87.49,0.05,8103,40,325251,19690,0.00012327731164987198,1.9070714918537712e-05
0.47300868000000007,7480,78.81,0.05,8141,40,326687,19760,7.492936620110414e-05,1.9070714918537712e-05
0.4407573,7500,78.43,0.05,8186,40,328683,19820,7.18295779734035e-05,1.9070714918537712e-05
0.46105422000000007,7520,77.76,0.05,8230,40,330503,19890,9.651576310716336e-05,1.9070714918537712e-05
0.46283395000000005,7540,78.5,0.05,8266,40,331973,19960,9.945487763616257e-05,1.9070714918537712e-05
0.4479928499999999,7560,79.78,0.05,8300,40,333229,20020,0.00011027272157662082,1.9070714918537712e-05
0.42771977,7580,75.82,0.05,8327,40,334269,20090,0.00010098716938955477,1.9070714918537712e-05
0.39499252999999995,7600,68.57,0.05,8361,40,335540,20160,6.66126867145067e-05,1.9070714918537712e-05
0.36179628999999996,7620,69.99,0.05,8405,40,337502,20220,7.880319872128893e-05,1.9070714918537712e-05
0.33388325,7640,68.94,0.05,8440,40,338867,20290,5.265563358989311e-05,1.9070714918537712e-05
0.34367276999999996,7660,72.52,0.05,8480,40,340481,20360,7.914795951364794e-05,1.9070714918537712e-05
0.36953625,7680,77.84,0.05,8518,40,342053,20420,6.149698365334188e-05,1.9070714918537712e-05
0.39459475000000005,7700,80.73,0.05,8558,40,343613,20490,6.56819265714148e-05,1.9070714918537712e-05
0.40431671999999996,7720,78.0,0.05,8602,40,345302,20560,6.758137369615725e-05,1.9070714918537712e-05
0.41858618,7740,74.52,0.05,8630,40,346319,20620,6.02141437411774e-05,1.9070714918537712e-05
0.4171405799999999,7760,68.6,0.05,8660,40,347341,20690,5.174657981115161e-05,1.9070714918537712e-05
0.41699888,7780,72.97,0.05,8712,40,349350,20760,6.998111693974351e-05,1.9070714918537712e-05
0.45391382,7800,74.63,0.05,8756,40,351076,20820,0.00011980216149822808,1.9070714918537712e-05
0.44949979000000007,7820,84.55,0.05,8817,40,353757,20890,3.999065575044369e-05,1.9070714918537712e-05
0.46211812,7840,88.74,0.05,8855,40,355193,20960,5.726000017602928e-05,1.9070714918537712e-05
0.48002567999999995,7860,97.82,0.05,8900,40,357123,21020,6.708851069561205e-05,1.9070714918537712e-05
0.48833011,7880,94.27,0.05,8945,40,358777,21090,7.227746446005767e-05,1.9070714918537712e-05
0.48379114,7900,98.54,0.05,8997,40,360930,21160,4.606706488630152e-05,1.9070714918537712e-05
0.46577434000000006,7920,82.68,0.05,9026,40,362025,21220,6.394793708750513e-05,1.9070714918537712e-05
0.47683583000000007,7940,84.43,0.05,9067,40,363636,21290,5.089503065391909e-05,1.9070714918537712e-05
0.50174831,7960,87.13,0.05,9120,40,365836,21360,6.074453385735978e-05,1.9070714918537712e-05
0.49580209000000003,7980,86.87,0.05,9159,40,367464,21420,6.61452568238019e-05,1.9070714918537712e-05
0.48966095,8000,82.27,0.05,9201,40,369157,21490,5.658541795128258e-05,1.9070714918537712e-05
0.5060806999999999,8020,90.86,0.05,9252,40,371111,21560,8.22583824628964e-05,1.9070714918537712e-05
0.48189452999999993,8040,89.49,0.05,9289,40,372585,21620,5.860687597305514e-05,1.9070714918537712e-05
0.46112618,8060,80.71,0.05,9325,40,373907,21690,6.049587427696679e-05,1.9070714918537712e-05
0.45764526999999994,8080,82.46,0.05,9368,40,375710,21760,8.221395037253388e-05,1.9070714918537712e-05
0.43871953999999996,8100,84.53,0.05,9414,40,377610,21820,0.00010584758128970862,1.9070714918537712e-05
0.42440353000000003,8120,78.46,0.05,9451,40,378957,21890,8.205745070881676e-05,1.9070714918537712e-05
0.4880147,8140,95.49,0.05,9523,40,382134,21960,8.765690472500864e-05,1.9070714918537712e-05
0.45693677999999993,8160,92.27,0.05,9548,40,383134,22020,7.965497788973153e-05,1.9070714918537712e-05
0.44143821000000005,8180,85.84,0.05,9578,40,384294,22090,6.153693138912785e-05,1.9070714918537712e-05
0.43638782000000004,8200,78.57,0.05,9607,40,385467,22160,7.984061103343265e-05,1.9070714918537712e-05
0.45321392999999993,8220,80.27,0.05,9644,40,386984,22220,4.3287145854264966e-05,1.9070714918537712e-05
0.38075443000000014,8240,64.57,0.05,9685,40,388591,22290,4.8132610572793055e-05,1.9070714918537712e-05
0.38411541,8260,65.78,0.05,9715,40,389712,22360,7.689563954045297e-05,1.9070714918537712e-05
0.41285967000000007,8280,72.17,0.05,9757,40,391511,22420,5.8669519239629155e-05,1.9070714918537712e-05
0.40339585,8300,71.96,0.05,9786,40,392663,22490,7.403591025649803e-05,1.9070714918537712e-05
0.39234031,8320,70.69,0.05,9821,40,394053,22560,6.493215441878419e-05,1.9070714918537712e-05
0.4224091999999999,8340,78.65,0.05,9875,40,396456,22620,8.411142262048088e-05,1.9070714918537712e-05
0.44875319,8360,83.12,0.05,9914,40,398024,22690,9.991389524657279e-05,1.9070714918537712e-05
0.44259010000000004,8380,82.17,0.05,9957,40,399728,22760,9.282004884880735e-05,1.9070714918537712e-05
0.47823256999999997,8400,88.05,0.05,9998,40,401468,22820,7.130827252694871e-05,1.9070714918537712e-05
0.5163770200000001,8420,92.59,0.05,10044,40,403312,22890,9.337119627161883e-05,1.9070714918537712e-05
0.5026852500000001,8440,86.1,0.05,10089,40,405066,22960,9.590142562956316e-05,1.9070714918537712e-05
0.51457615,8460,88.95,0.05,10132,40,406919,23020,0.0001070324971806258,1.9070714918537712e-05
0.51829517,8480,90.04,0.05,10174,40,408732,23090,5.9433223759697286e-05,1.9070714918537712e-05
0.5070435799999999,8500,91.25,0.05,10220,40,410593,23160,0.00010957531030726386,1.9070714918537712e-05
0.4691424799999999,8520,85.78,0.05,10253,40,411890,23220,7.930675055831671e-05,1.9070714918537712e-05
0.51174182,8540,88.99,0.05,10300,40,413965,23290,5.982784314255696e-05,1.9070714918537712e-05
0.4965307,8560,86.8,0.05,10337,40,415599,23360,6.660060826106929e-05,1.9070714918537712e-05
0.51746381,8580,92.87,0.05,10394,40,418019,23420,7.702460270593292e-05,1.9070714918537712e-05
0.5172050399999999,8600,96.39,0.05,10447,40,420232,23490,5.3002914137323386e-05,1.9070714918537712e-05
0.52829835,8620,101.39,0.05,10491,40,422029,23560,6.549645677296212e-05,1.9070714918537712e-05
0.4967997299999999,8640,92.41,0.05,10523,40,423206,23620,0.00012370395215839381,1.9070714918537712e-05
0.5009961700000001,8660,94.09,0.05,10566,40,425008,23690,6.279551816987806e-05,1.9070714918537712e-05
0.50448769,8680,92.28,0.05,10616,40,427247,23760,8.045504546316806e-05,1.9070714918537712e-05
0.4937325699999999,8700,83.23,0.05,10647,40,428555,23820,8.398387071792968e-05,1.9070714918537712e-05
0.53040357,8720,83.34,0.05,10693,40,430363,23890,0.00010404492950328858,1.9070714918537712e-05
0.5455117299999999,8740,86.49,0.05,10727,40,431855,23960,8.093149117485154e-05,1.9070714918537712e-05
0.52104903,8760,78.98,0.05,10756,40,432906,24020,6.422518272302114e-05,1.9070714918537712e-05
0.52350563,8780,73.35,0.05,10800,40,434582,24090,6.613010855289758e-05,1.9070714918537712e-05
0.55609255,8800,77.01,0.05,10844,40,436256,24160,9.548673606332158e-05,1.9070714918537712e-05
0.5262540600000001,8820,81.5,0.05,10895,40,438513,24220,6.5660090331221e-05,1.9070714918537712e-05
0.51571844,8840,80.52,0.05,10932,40,439907,24290,6.672878098470391e-05,1.9070714918537712e-05
0.54641009,8860,86.73,0.05,10973,40,441579,24360,8.123547995637636e-05,1.9070714918537712e-05
0.52710576,8880,84.49,0.05,11007,40,443031,24420,7.243905401992379e-05,1.9070714918537712e-05
0.4749114500000001,8900,85.84,0.05,11051,40,444840,24490,5.5272637109737846e-05,1.9070714918537712e-05
0.49506826000000004,8920,82.59,0.05,11097,40,446772,24560,6.516294524772093e-05,1.9070714918537712e-05
0.50538814,8940,90.86,0.05,11142,40,448993,24620,5.507047535502352e-05,1.9070714918537712e-05
0.51635545,8960,91.55,0.05,11181,40,450734,24690,0.0001008103081403533,1.9070714918537712e-05
0.5281107,8980,98.42,0.05,11230,40,452873,24760,8.680062601342797e-05,1.9070714918537712e-05
0.56611597,9000,96.83,0.05,11269,40,454523,24820,8.615546394139529e-05,1.9070714918537712e-05
0.5691245,9020,105.14,0.05,11333,40,457286,24890,8.406455890508369e-05,1.9070714918537712e-05
0.5581354100000001,9040,103.11,0.05,11381,40,459304,24960,9.395619708811865e-05,1.9070714918537712e-05
0.5802622500000001,9060,104.57,0.05,11425,40,461191,25020,5.38701922778273e-05,1.9070714918537712e-05
0.5785655700000001,9080,99.09,0.05,11463,40,462782,25090,8.35025961350766e-05,1.9070714918537712e-05
0.59106155,9100,98.84,0.05,11505,40,464407,25160,5.5219388013938445e-05,1.9070714918537712e-05
0.56875324,9120,89.49,0.05,11546,40,466235,25220,7.468577096005901e-05,1.9070714918537712e-05
0.5519030199999999,9140,83.07,0.05,11581,40,467611,25290,8.874176419340074e-05,1.9070714918537712e-05
0.49633827999999997,9160,79.44,0.05,11618,40,469135,25360,4.969855381204979e-05,1.9070714918537712e-05
0.48753444,9180,81.22,0.05,11659,40,470904,25420,8.871452264429536e-05,1.9070714918537712e-05
0.46519774,9200,79.44,0.05,11695,40,472351,25490,7.441332745656837e-05,1.9070714918537712e-05
0.4848578599999999,9220,80.24,0.05,11743,40,474259,25560,8.600381788710365e-05,1.9070714918537712e-05
0.50754641,9240,81.84,0.05,11780,40,475795,25620,5.14993154865806e-05,1.9070714918537712e-05
0.5284308,9260,83.08,0.05,11821,40,477443,25690,9.477815074205864e-05,1.9070714918537712e-05
0.5420220700000001,9280,83.95,0.05,11865,40,479299,25760,4.6498237406922274e-05,1.9070714918537712e-05
0.5474604999999999,9300,87.71,0.05,11907,40,481122,25820,6.083783900976414e-05,1.9070714918537712e-05
0.54821679,9320,87.09,0.05,11952,40,482968,25890,9.717889661260415e-05,1.9070714918537712e-05
0.55804228,9340,88.59,0.05,11994,40,484654,25960,0.00011034106973966118,1.9070714918537712e-05
0.5748404,9360,89.79,0.05,12034,40,486422,26020,6.915151752764359e-05,1.9070714918537712e-05
0.57723307,9380,87.13,0.05,12074,40,488012,26090,8.418680899922038e-05,1.9070714918537712e-05
0.59702799,9400,87.25,0.05,12118,40,489847,26160,8.999501133075683e-05,1.9070714918537712e-05
0.5860039699999999,9420,85.86,0.05,12158,40,491554,26220,5.9552326820266896e-05,1.9070714918537712e-05
0.60675272,9440,90.27,0.05,12207,40,493681,26290,0.00017466517110733548,1.9070714918537712e-05
0.56920751,9460,91.41,0.05,12253,40,495563,26360,0.00011402199215808651,1.9070714918537712e-05
0.5845074100000001,9480,96.45,0.05,12302,40,497657,26420,7.01443448633654e-05,1.9070714918537712e-05
0.57103594,9500,95.21,0.05,12343,40,499368,26490,6.387943194567925e-05,1.9070714918537712e-05
0.5707840499999999,9520,95.08,0.05,12382,40,501062,26560,8.225213368859841e-05,1.9070714918537712e-05
0.5708402300000001,9540,97.62,0.05,12431,40,503443,26620,5.3769842634210366e-05,1.9070714918537712e-05
0.5937339199999999,9560,97.61,0.05,12475,40,505324,26690,9.521601459709928e-05,1.9070714918537712e-05
0.5566647499999999,9580,90.32,0.05,12509,40,506689,26760,8.706993394298479e-05,1.9070714918537712e-05
0.5677034100000001,9600,93.03,0.05,12554,40,508671,26820,8.819876966299489e-05,1.9070714918537712e-05
0.5701192999999999,9620,91.72,0.05,12591,40,510234,26890,8.332693432748784e-05,1.9070714918537712e-05
0.5467835299999999,9640,86.49,0.05,12633,40,512092,26960,7.589966480736621e-05,1.9070714918537712e-05
0.5790869399999999,9660,92.43,0.05,12685,40,514567,27020,7.918816354504087e-05,1.9070714918537712e-05
0.60397286,9680,102.88,0.05,12738,40,516977,27090,0.00010145369014935568,1.9070714918537712e-05
0.6205758499999999,9700,102.09,0.05,12781,40,518880,27160,8.250357204815373e-05,1.9070714918537712e-05
0.6183587100000001,9720,109.83,0.05,12832,40,521217,27220,0.00011953749763051746,1.9070714918537712e-05
0.61627328,9740,112.58,0.05,12881,40,523350,27290,7.523247986682691e-05,1.9070714918537712e-05
0.6164142,9760,113.5,0.05,12937,40,525917,27360,0.00010446454762131907,1.9070714918537712e-05
0.60253773,9780,119.31,0.05,12999,40,528908,27420,8.830385413602926e-05,1.9070714918537712e-05
0.57591472,9800,124.36,0.05,13054,40,531316,27490,0.00012358606927591608,1.9070714918537712e-05
0.59545253,9820,129.64,0.05,13119,40,534181,27560,7.528127971454524e-05,1.9070714918537712e-05
0.6169701,9840,130.89,0.05,13169,40,536439,27620,5.2457036326813976e-05,1.9070714918537712e-05
0.5891296599999999,9860,120.95,0.05,13208,40,538012,27690,0.00010506608905416214,1.9070714918537712e-05
0.5996458199999999,9880,110.31,0.05,13252,40,539939,27760,7.713200957368827e-05,1.9070714918537712e-05
0.61099118,9900,103.62,0.05,13293,40,541678,27820,7.104852120392025e-05,1.9070714918537712e-05
0.6143316799999999,9920,93.06,0.05,13337,40,543487,27890,9.510222171229543e-05,1.9070714918537712e-05
0.61821537,9940,98.62,0.05,13397,40,546301,27960,6.290404708124697e-05,1.9070714918537712e-05
0.6194510499999999,9960,105.42,0.05,13448,40,548554,28020,9.467534273426282e-05,1.9070714918537712e-05
0.6235890000000001,9980,105.91,0.05,13498,40,550530,28090,9.55953555603628e-05,1.9070714918537712e-05
0.59303668,10000,106.17,0.05,13539,40,552295,28160,5.9959754071314816e-05,1.9070714918537712e-05
0.59352014,10020,112.49,0.05,13594,40,554736,28220,9.800796979106963e-05,1.9070714918537712e-05
0.61253397,10040,108.67,0.05,13648,40,557168,28290,9.37768243602477e-05,1.9070714918537712e-05
0.6611757500000001,10060,112.87,0.05,13707,40,559841,28360,0.0001342060622846475,1.9070714918537712e-05
0.6671394500000001,10080,119.37,0.05,13765,40,562467,28420,7.042837951303227e-05,1.9070714918537712e-05
0.7111504399999999,10100,125.71,0.05,13821,40,564866,28490,7.631049502379028e-05,1.9070714918537712e-05
0.7136292500000003,10120,122.21,0.05,13869,40,566957,28560,6.749301337549696e-05,1.9070714918537712e-05
0.68181948,10140,124.96,0.05,13930,40,569664,28620,5.818705622004927e-05,1.9070714918537712e-05
0.64657934,10160,119.26,0.05,13979,40,571767,28690,5.0976320380868856e-05,1.9070714918537712e-05
0.64899581,10180,115.59,0.05,14029,40,574026,28760,7.622579723829404e-05,1.9070714918537712e-05
0.6403275099999999,10200,116.77,0.05,14084,40,576543,28820,0.00013590584494522774,1.9070714918537712e-05
0.59871567,10220,115.7,0.05,14131,40,578527,28890,6.353459939418826e-05,1.9070714918537712e-05
0.61631291,10240,118.22,0.05,14195,40,581486,28960,7.275025236594957e-05,1.9070714918537712e-05
0.6321561300000001,10260,117.35,0.05,14241,40,583502,29020,5.6117208805517295e-05,1.9070714918537712e-05
0.6439831599999999,10280,120.12,0.05,14301,40,586038,29090,8.947193509811768e-05,1.9070714918537712e-05
0.6440190100000001,10300,115.16,0.05,14347,40,588059,29160,0.00010512995904718992,1.9070714918537712e-05
0.67563214,10320,118.69,0.05,14400,40,590396,29220,7.67377237934852e-05,1.9070714918537712e-05
0.6570488100000001,10340,107.38,0.05,14442,41,592224,29290,9.935659527400275e-05,1.9070714918537712e-05
0.6564511099999999,10360,115.97,0.05,14510,41,595099,29360,0.00010029290097008925,1.9070714918537712e-05
0.62107977,10380,109.5,0.05,14552,41,596988,29420,7.639734685653821e-05,1.9070714918537712e-05
0.61902934,10400,106.45,0.05,14594,41,598704,29490,5.537593187909806e-05,1.9070714918537712e-05
0.63268971,10420,104.18,0.05,14643,41,600814,29560,9.19005622563418e-05,1.9070714918537712e-05
0.6407500899999999,10440,114.77,0.05,14709,41,603701,29620,0.0001249587683560094,1.9070714918537712e-05
0.65498042,10460,109.54,0.05,14764,41,606053,29690,9.840621951298089e-05,1.9070714918537712e-05
0.6984335500000001,10480,118.3,0.05,14824,41,608818,29760,0.00010141315615328495,1.9070714918537712e-05
0.73533143,10500,126.49,0.05,14880,41,611353,29820,0.00010674060595192714,1.9070714918537712e-05
0.7179907,10520,135.84,0.05,14952,41,614398,29890,0.0001639140071347356,1.9070714918537712e-05
0.7366172599999998,10540,133.32,0.05,15012,41,617033,29960,7.673150375921977e-05,1.9070714918537712e-05
0.7155450000000001,10560,131.82,0.05,15061,41,619235,30020,8.426305121247423e-05,1.9070714918537712e-05
0.71961725,10580,136.84,0.05,15132,41,622502,30090,7.21470927601331e-05,1.9070714918537712e-05
0.7041136800000001,10600,142.26,0.05,15199,41,625579,30160,6.437172087316866e-05,1.9070714918537712e-05
0.7119556699999999,10620,131.39,0.05,15246,41,627537,30220,0.00011097966998931951,1.9070714918537712e-05
0.70705106,10640,134.16,0.05,15313,41,630449,30290,6.874108148622327e-05,1.9070714918537712e-05
0.7083241,10660,134.79,0.05,15362,41,632714,30360,7.04322394085466e-05,1.9070714918537712e-05
0.6878593599999999,10680,121.13,0.05,15406,41,634615,30420,6.036398972355528e-05,1.9070714918537712e-05
0.6995874799999998,10700,115.53,0.05,15461,41,637132,30490,7.984348922036588e-05,1.9070714918537712e-05
0.7047997699999999,10720,123.44,0.05,15522,41,639881,30560,6.90232111082878e-05,1.9070714918537712e-05
0.7108659199999999,10740,115.53,0.05,15570,41,642002,30620,0.00015444000582647276,1.9070714918537712e-05
0.7355872899999999,10760,114.9,0.05,15622,41,644204,30690,8.86551926669199e-05,1.9070714918537712e-05
0.7317669299999998,10780,117.16,0.05,15671,41,646331,30760,0.00010597307336865925,1.9070714918537712e-05
0.7064863000000001,10800,125.35,0.05,15741,41,649667,30820,7.747893523628591e-05,1.9070714918537712e-05
0.6914035199999999,10820,114.9,0.05,15782,41,651371,30890,9.767207993718329e-05,1.9070714918537712e-05
0.6932446900000001,10840,116.63,0.05,15834,41,653665,30960,7.731534824415576e-05,1.9070714918537712e-05
0.6464667200000003,10860,114.92,0.05,15878,41,655696,31020,7.19788835340296e-05,1.9070714918537712e-05
0.6723715899999999,10880,116.13,0.05,15928,41,657944,31090,7.458326399500947e-05,1.9070714918537712e-05
