rollout/ep_rew_mean,time/total_timesteps,time/episodes
0.03032727,17372,560
0.0302544999999999,17940,580
0.03011982,18507,600
0.03926594,19462,620
0.04134571,19993,640
0.04113925,20650,660
0.04423355,21658,680
0.04205636,22213,700
0.0399653,23038,720
0.04410634,24024,740
0.04806554,24706,760
0.04462382,25217,780
0.04698242,25756,800
0.04501307,26567,820
0.04189457,27051,840
0.03410134,27537,860
0.0314232699999999,27973,880
0.02764514,28413,900
0.02367578,28913,920
0.02328273,29509,940
0.0244136599999999,29966,960
0.03307529,30856,980
0.029433,31260,1000
0.03234868,32162,1020
0.0342623299999999,32897,1040
0.03185265,33412,1060
0.02512287,33991,1080
0.0370549299999999,34895,1100
0.03698734,36000,1120
0.03869379,36572,1140
0.04008282,37072,1160
0.04118376,37584,1180
0.03480062,38309,1200
0.03226524,38918,1220
0.0277580599999999,39447,1240
0.0306400899999999,40070,1260
0.0331491799999999,40804,1280
0.02914514,41543,1300
0.03111369,42074,1320
0.0376996399999999,43081,1340
0.04235008,44044,1360
0.0453653,44707,1380
0.0478114999999999,45211,1400
0.04899452,45737,1420
0.0448085899999999,46725,1440
0.0402130999999999,47256,1460
0.03564639,47752,1480
0.0352579599999999,48312,1500
0.03563425,48939,1520
0.0342391799999999,49542,1540
0.03388474,50138,1560
0.02946174,50591,1580
0.02957513,51146,1600
0.02143936,51555,1620
0.0176820199999999,52066,1640
0.0168912799999999,52615,1660
0.0162099899999999,53084,1680
0.01624185,53624,1700
0.01763464,54116,1720
0.02083061,54521,1740
0.01569196,54921,1760
0.01765292,55354,1780
0.02018717,55745,1800
0.023042,56279,1820
0.02617353,56659,1840
0.02803968,57130,1860
0.02625349,57623,1880
0.02516797,58165,1900
0.02512656,58621,1920
0.02058136,59082,1940
0.02215552,59521,1960
0.02741349,60119,1980
0.03091984,60642,2000
0.03836004,61161,2020
0.04977129,61838,2040
0.0570015899999999,62285,2060
0.06652145,62750,2080
0.0676470699999999,63302,2100
0.06745042,63837,2120
0.06096279,64387,2140
0.05721178,64817,2160
0.0523510099999999,65393,2180
0.0494609,66044,2200
0.04900916,66673,2220
0.05378038,67242,2240
0.0623335799999999,68308,2260
0.0620153399999999,68845,2280
0.06514603,69332,2300
0.07061933,70120,2320
0.0721512,70919,2340
0.07098906,71530,2360
0.0746453399999999,71998,2380
0.07947864,72584,2400
0.0816138,73148,2420
0.08007557,73677,2440
0.08252946,74185,2460
0.08441298,74711,2480
0.0845542099999999,75317,2500
0.08389699,75881,2520
0.08788017,76438,2540
0.08735436,76994,2560
0.08611326,77568,2580
0.0878705499999999,78591,2600
0.08680489,79586,2620
0.0882633,80309,2640
0.08979932,80849,2660
0.09824535,81635,2680
0.09926713,82244,2700
0.10231074,82951,2720
0.10373225,84093,2740
0.10595858,84564,2760
0.10260883,85233,2780
0.10554882,86210,2800
0.10361427,86749,2820
0.10215993,87292,2840
0.1023947799999999,87998,2860
0.10152368,88591,2880
0.09849965,89758,2900
0.10065241,90629,2920
0.10268289,91388,2940
0.10584492,92424,2960
0.1091037999999999,93143,2980
0.1180593999999999,94541,3000
0.1178918,95088,3020
0.11900283,95693,3040
0.1146069999999999,96427,3060
0.11478574,97326,3080
0.11379441,98431,3100
0.1133012099999999,98954,3120
0.11345678,99660,3140
0.11718282,100324,3160
0.1207615099999999,101494,3180
0.1179298999999999,102228,3200
0.12464475,102835,3220
0.12610751,103723,3240
0.1251705,104239,3260
0.13093677,105097,3280
0.1306838,105656,3300
0.12967193,106264,3320
0.13527333,106897,3340
0.1380236,108329,3360
0.13270008,109150,3380
0.13454889,109765,3400
0.14317944,110662,3420
0.1375395999999999,111334,3440
0.14243434,112233,3460
0.14749396,112970,3480
0.15999445,114597,3500
0.1612621799999999,115408,3520
0.17010186,116456,3540
0.1711469,117071,3560
0.16722747,117802,3580
0.15688795,118398,3600
0.15379098,119010,3620
0.16870681,120091,3640
0.17617368,121071,3660
0.18090599,122069,3680
0.18288803,122854,3700
0.1808092399999999,123385,3720
0.16149574,124038,3740
0.15273495,124614,3760
0.15169141,125306,3780
0.15378452,126138,3800
0.1549372299999999,126783,3820
0.16173368,127511,3840
0.16299935,128093,3860
0.16030683,128743,3880
0.1680207199999999,129764,3900
0.1625027499999999,130253,3920
0.15581567,131127,3940
0.16391959,132009,3960
0.1679201099999999,132820,3980
0.17121362,134082,4000
0.1813499,134800,4020
0.18827327,135456,4040
0.18964398,136315,4060
0.18825837,136924,4080
0.1931146899999999,137903,4100
0.18592697,138535,4120
0.2031706199999999,139965,4140
0.1965244,140504,4160
0.20676541,141394,4180
0.1880132,141929,4200
0.18797187,142588,4220
0.15980296,143037,4240
0.1588021099999999,143741,4260
0.14395558,144243,4280
0.14849981,144800,4300
0.1489073599999999,145389,4320
0.15361775,146080,4340
0.15504552,146686,4360
0.15301999,147087,4380
0.14900644,147856,4400
0.1521000799999999,148384,4420
0.15830439,149334,4440
0.14976607,149861,4460
0.15862596,151023,4480
0.16831611,151974,4500
0.16683908,152572,4520
0.17705078,153532,4540
0.19635195,154358,4560
0.20284964,155032,4580
0.20555428,155775,4600
0.21070636,156900,4620
0.20642413,157746,4640
0.1961468299999999,158912,4660
0.1900092399999999,159667,4680
0.18491533,160310,4700
0.1779310199999999,160981,4720
0.1740414299999999,161774,4740
0.18434929,162738,4760
0.1857238299999999,163395,4780
0.1781342599999999,163939,4800
0.1903391899999999,164935,4820
0.18834163,165594,4840
0.17270779,166134,4860
0.17725938,167278,4880
0.20165998,168397,4900
0.1974974,169472,4920
0.1990045999999999,170821,4940
0.20201444,171523,4960
0.20677557,172299,4980
0.19489803,173181,5000
0.19213512,174116,5020
0.19763888,175357,5040
0.2044993299999999,176107,5060
0.19550739,176912,5080
0.1977467599999999,178154,5100
0.20259368,178858,5120
0.19439619,179474,5140
0.19489621,180385,5160
0.20359687,181249,5180
0.2064726599999999,182454,5200
0.20104847,183165,5220
0.2030371599999999,183818,5240
0.20411686,184541,5260
0.19832452,185304,5280
0.18863664,186467,5300
0.1981116499999999,187764,5320
0.20730221,189332,5340
0.20423252,190183,5360
0.21371709,191398,5380
0.22742017,192426,5400
0.2251874099999999,193106,5420
0.23220551,194187,5440
0.23665618,194916,5460
0.2247129,195785,5480
0.21419151,196681,5500
0.22282292,197696,5520
0.2294507099999999,199736,5540
0.23453521,201580,5560
0.23271552,202612,5580
0.2371355399999999,203580,5600
0.21540197,204278,5620
0.19574186,204936,5640
0.17923219,205710,5660
0.1807821599999999,206476,5680
0.18286869,207718,5700
0.21054122,209014,5720
0.2226266499999999,209914,5740
0.24096045,211259,5760
0.24457925,212227,5780
0.23390803,212819,5800
0.22853674,213998,5820
0.2154190799999999,214838,5840
0.21602116,215940,5860
0.2250396499999999,216677,5880
0.2462842699999999,217754,5900
0.25571164,219003,5920
0.26853307,220383,5940
0.26259341,221194,5960
0.26596538,222126,5980
0.2391857299999999,222843,6000
0.21708961,223625,6020
0.21533216,224700,6040
0.21541885,225523,6060
0.19642651,226169,6080
0.20428816,226968,6100
0.2159163199999999,227813,6120
0.19773979,228569,6140
0.1895599099999999,229392,6160
0.19440641,230265,6180
0.21792795,231432,6200
0.2265434499999999,232568,6220
0.25659915,234017,6240
0.27446337,235129,6260
0.29406879,236168,6280
0.28975466,237490,6300
0.27917675,238461,6320
0.2606822199999999,239289,6340
0.2435165099999999,240005,6360
0.23464153,241344,6380
0.2465093,243427,6400
0.2672018499999999,245122,6420
0.26628659,245791,6440
0.3044461699999999,248070,6460
0.34632612,250833,6480
0.3473933900000001,253057,6500
0.35189378,254232,6520
0.3790471799999999,255421,6540
0.4145324900000001,257253,6560
0.4042752999999999,258823,6580
0.4249461800000001,260728,6600
0.43058973,261966,6620
0.40308181,262914,6640
0.36379706,264417,6660
0.3581288499999999,265714,6680
0.33326138,266819,6700
0.34213985,268795,6720
0.3785794499999999,270096,6740
0.3745352699999999,271222,6760
0.3441881300000001,272253,6780
0.3457657400000001,273681,6800
0.33186324,274888,6820
0.3290765099999999,276074,6840
0.32359422,277028,6860
0.3616874900000001,278551,6880
0.3681274,279970,6900
0.37420199,281740,6920
0.3289679499999999,283434,6940
0.3106964,284183,6960
0.28448213,285669,6980
0.2585157199999999,286444,7000
0.25529868,288366,7020
0.28512229,289546,7040
0.31463673,291239,7060
0.3394603700000001,292377,7080
0.37858616,293807,7100
0.4132966199999999,296306,7120
0.43967799,297903,7140
0.46096933,299580,7160
0.46224176,301052,7180
0.44409336,302135,7200
0.4405225400000001,303567,7220
0.4660798,305422,7240
0.44974844,306502,7260
0.4635874599999999,308391,7280
0.47783499,310446,7300
0.4580977300000001,312016,7320
0.4743481599999999,314488,7340
0.504756,316502,7360
0.4970194999999999,318806,7380
0.53768395,320840,7400
0.55076434,322727,7420
0.5098978099999999,324123,7440
0.48354321,325251,7460
0.47300868,326687,7480
0.4407573,328683,7500
0.46105422,330503,7520
0.46283395,331973,7540
0.4479928499999999,333229,7560
0.42771977,334269,7580
0.3949925299999999,335540,7600
0.3617962899999999,337502,7620
0.33388325,338867,7640
0.3436727699999999,340481,7660
0.36953625,342053,7680
0.39459475,343613,7700
0.4043167199999999,345302,7720
0.41858618,346319,7740
0.4171405799999999,347341,7760
0.41699888,349350,7780
0.45391382,351076,7800
0.44949979,353757,7820
0.46211812,355193,7840
0.4800256799999999,357123,7860
0.48833011,358777,7880
0.48379114,360930,7900
0.46577434,362025,7920
0.47683583,363636,7940
0.50174831,365836,7960
0.49580209,367464,7980
0.48966095,369157,8000
0.5060806999999999,371111,8020
0.4818945299999999,372585,8040
0.46112618,373907,8060
0.4576452699999999,375710,8080
0.4387195399999999,377610,8100
0.42440353,378957,8120
0.4880147,382134,8140
0.4569367799999999,383134,8160
0.44143821,384294,8180
0.43638782,385467,8200
0.4532139299999999,386984,8220
0.3807544300000001,388591,8240
0.38411541,389712,8260
0.41285967,391511,8280
0.40339585,392663,8300
0.39234031,394053,8320
0.4224091999999999,396456,8340
0.44875319,398024,8360
0.4425901,399728,8380
0.4782325699999999,401468,8400
0.5163770200000001,403312,8420
0.5026852500000001,405066,8440
0.51457615,406919,8460
0.51829517,408732,8480
0.5070435799999999,410593,8500
0.4691424799999999,411890,8520
0.51174182,413965,8540
0.4965307,415599,8560
0.51746381,418019,8580
0.5172050399999999,420232,8600
0.52829835,422029,8620
0.4967997299999999,423206,8640
0.5009961700000001,425008,8660
0.50448769,427247,8680
0.4937325699999999,428555,8700
0.53040357,430363,8720
0.5455117299999999,431855,8740
0.52104903,432906,8760
0.52350563,434582,8780
0.55609255,436256,8800
0.5262540600000001,438513,8820
0.51571844,439907,8840
0.54641009,441579,8860
0.52710576,443031,8880
0.4749114500000001,444840,8900
0.49506826,446772,8920
0.50538814,448993,8940
0.51635545,450734,8960
0.5281107,452873,8980
0.56611597,454523,9000
0.5691245,457286,9020
0.5581354100000001,459304,9040
0.5802622500000001,461191,9060
0.5785655700000001,462782,9080
0.59106155,464407,9100
0.56875324,466235,9120
0.5519030199999999,467611,9140
0.4963382799999999,469135,9160
0.48753444,470904,9180
0.46519774,472351,9200
0.4848578599999999,474259,9220
0.50754641,475795,9240
0.5284308,477443,9260
0.5420220700000001,479299,9280
0.5474604999999999,481122,9300
0.54821679,482968,9320
0.55804228,484654,9340
0.5748404,486422,9360
0.57723307,488012,9380
0.59702799,489847,9400
0.5860039699999999,491554,9420
0.60675272,493681,9440
0.56920751,495563,9460
0.5845074100000001,497657,9480
0.57103594,499368,9500
0.5707840499999999,501062,9520
0.5708402300000001,503443,9540
0.5937339199999999,505324,9560
0.5566647499999999,506689,9580
0.5677034100000001,508671,9600
0.5701192999999999,510234,9620
0.5467835299999999,512092,9640
0.5790869399999999,514567,9660
0.60397286,516977,9680
0.6205758499999999,518880,9700
0.6183587100000001,521217,9720
0.61627328,523350,9740
0.6164142,525917,9760
0.60253773,528908,9780
0.57591472,531316,9800
0.59545253,534181,9820
0.6169701,536439,9840
0.5891296599999999,538012,9860
0.5996458199999999,539939,9880
0.61099118,541678,9900
0.6143316799999999,543487,9920
0.61821537,546301,9940
0.6194510499999999,548554,9960
0.6235890000000001,550530,9980
0.59303668,552295,10000
0.59352014,554736,10020
0.61253397,557168,10040
0.6611757500000001,559841,10060
0.6671394500000001,562467,10080
0.7111504399999999,564866,10100
0.7136292500000003,566957,10120
0.68181948,569664,10140
0.64657934,571767,10160
0.64899581,574026,10180
0.6403275099999999,576543,10200
0.59871567,578527,10220
0.61631291,581486,10240
0.6321561300000001,583502,10260
0.6439831599999999,586038,10280
0.6440190100000001,588059,10300
0.67563214,590396,10320
0.6570488100000001,592224,10340
0.6564511099999999,595099,10360
0.62107977,596988,10380
0.61902934,598704,10400
0.63268971,600814,10420
0.6407500899999999,603701,10440
0.65498042,606053,10460
0.6984335500000001,608818,10480
0.73533143,611353,10500
0.7179907,614398,10520
0.7366172599999998,617033,10540
0.7155450000000001,619235,10560
0.71961725,622502,10580
0.7041136800000001,625579,10600
0.7119556699999999,627537,10620
0.70705106,630449,10640
0.7083241,632714,10660
0.6878593599999999,634615,10680
0.6995874799999998,637132,10700
0.7047997699999999,639881,10720
0.7108659199999999,642002,10740
0.7355872899999999,644204,10760
0.7317669299999998,646331,10780
0.7064863000000001,649667,10800
0.6914035199999999,651371,10820
0.6932446900000001,653665,10840
0.6464667200000003,655696,10860
0.6723715899999999,657944,10880
0.7062183300000001,660412,10900
0.71657971,662624,10920
0.71460098,665249,10940
0.7189512499999999,668599,10960
0.6977683899999999,670728,10980
0.66585732,673103,11000
0.64469583,675086,11020
0.59614775,676916,11040
0.6079124600000001,679213,11060
0.60535404,681677,11080
0.5648312999999999,683903,11100
0.56108272,685761,11120
0.59963675,687725,11140
0.6173851,690234,11160
0.6101766900000001,692236,11180
0.6382197800000001,694103,11200
0.6848137699999998,696113,11220
0.67210132,698177,11240
0.65242936,699912,11260
0.6853735999999999,702416,11280
0.6760917099999999,704566,11300
0.6787238800000001,706754,11320
0.6828476900000001,709344,11340
0.7040854799999999,711584,11360
0.69224591,713781,11380
0.73378648,715872,11400
0.73766466,718481,11420
0.7608110599999999,721046,11440
0.7600226500000001,723215,11460
0.7548837299999999,725282,11480
0.73674519,727645,11500
0.7237121099999999,729525,11520
0.7112787,732008,11540
0.69128997,733950,11560
0.66684647,735615,11580
0.66263433,737903,11600
0.6565586400000001,740082,11620
0.6465059000000001,742015,11640
0.6476118899999999,743937,11660
0.64573273,745766,11680
0.6440404099999999,748749,11700
0.65405033,751141,11720
0.6624803199999999,753769,11740
0.6882122700000001,755772,11760
0.7192371699999999,758581,11780
0.73349485,760710,11800
0.70408822,762750,11820
0.6926870299999999,765440,11840
0.6710162900000002,767508,11860
0.65906245,769880,11880
0.63487311,771443,11900
0.6707943799999999,773516,11920
0.6776156900000001,775812,11940
0.6520929400000002,777819,11960
0.6618836400000001,779998,11980
0.68896333,782054,12000
0.6793798899999999,783940,12020
0.6942207499999999,785945,12040
0.70567888,787664,12060
0.7209838099999999,789636,12080
0.7225976700000001,791780,12100
0.7285550399999999,793993,12120
0.7311126499999999,795958,12140
0.7660126500000001,798374,12160
0.7676532300000001,800676,12180
0.74937156,803062,12200
0.7275617899999999,804929,12220
0.7056221500000001,807021,12240
0.7037711,809045,12260
0.69502984,811321,12280
0.6938611,813197,12300
0.6774699900000001,815646,12320
0.66737278,817816,12340
0.6678285599999999,820174,12360
0.63257646,821834,12380
0.6602877,824276,12400
0.67241371,825915,12420
0.69737836,827835,12440
0.6931747799999998,829773,12460
0.6890158799999999,831313,12480
0.67597198,833171,12500
0.6876939299999998,835230,12520
0.6826989800000001,836980,12540
0.6694793600000001,838839,12560
0.6952072899999999,840641,12580
0.70944443,842743,12600
0.7089098899999999,844770,12620
0.7057989499999999,846466,12640
0.7052021599999999,848343,12660
0.71690374,850645,12680
0.7020547500000001,853322,12700
0.7137603699999999,855456,12720
0.7267944299999999,857513,12740
0.7394223,859588,12760
0.7422984000000001,861607,12780
0.7274518000000001,864039,12800
0.72764775,866043,12820
0.70550027,868026,12840
0.6826597700000002,869688,12860
0.68237236,872211,12880
0.7193117500000001,874694,12900
0.7146193799999999,877174,12920
0.7016578,879474,12940
0.74036198,882261,12960
0.72962469,884439,12980
0.7087217400000001,886800,13000
0.70011066,889057,13020
0.75883882,891656,13040
0.7648952299999999,894559,13060
0.7579067,896458,13080
0.74008217,899577,13100
0.7670210900000002,901808,13120
0.7477417600000001,904185,13140
0.7169107400000001,906523,13160
0.71672073,909012,13180
0.7363686500000002,911648,13200
0.71878131,913609,13220
0.73136667,916079,13240
0.7687971599999999,918441,13260
0.7961685299999999,920581,13280
0.7918130199999999,923238,13300
0.7902370200000002,925301,13320
0.7821401600000002,927414,13340
0.7643373,929758,13360
0.76094797,931753,13380
0.7794827199999999,934063,13400
0.7841384499999999,935957,13420
0.7852796199999998,938722,13440
0.7970893699999999,940991,13460
0.7985590299999998,943696,13480
0.7993335400000001,945999,13500
0.80449421,948661,13520
0.8022756699999999,950853,13540
0.7771444499999999,953818,13560
0.7627519000000003,956730,13580
0.76433417,959971,13600
0.7654250900000001,962199,13620
0.7670719100000001,965090,13640
0.7620619200000001,967663,13660
0.7561352800000001,969878,13680
0.7530873199999999,972109,13700
0.75612996,974908,13720
0.74422039,977191,13740
0.74001151,979563,13760
0.7521151999999998,981609,13780
0.7630256899999998,984120,13800
0.77260999,986598,13820
0.7836345399999999,988836,13840
0.78798631,990519,13860
0.79840153,993605,13880
0.7639773299999999,995805,13900
0.7334022399999999,998493,13920
